,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.resid,ar.L2.resid,ma.L1.resid,ma.L2.resid
43,1972-05-10 00:00:00+00:00,-1632.4661200962114,-1611.2895455711428,-1623.945105243531,0.006648014082608941,8.613289085862334e-05,5,True,252,2000,2,2,0 days 00:00:00.433262,ZC1,0.013548142906638373,0.007616761707046011,0.010437046703143703,
44,1972-05-17 00:00:00+00:00,-1628.3400585014656,-1607.163483976397,-1619.8190436487853,0.00656641496397173,8.721516408134276e-05,5,True,252,2000,2,2,0 days 00:00:00.740420,ZC1,,,,
45,1972-05-24 00:00:00+00:00,-1640.2837440460899,-1619.1071695210212,-1631.7627291934095,0.006413660529266569,8.316851750447737e-05,5,True,252,2000,2,2,0 days 00:00:00.397844,ZC1,0.4091775871349362,0.20261738527675174,0.42958700836372876,0.23609772830420026
46,1972-06-01 00:00:00+00:00,-1642.679793304178,-1621.5032187791094,-1634.1587784514977,0.006370962545740015,8.24027995321311e-05,5,True,252,2000,2,2,0 days 00:00:00.469059,ZC1,0.48329578071947943,0.21577298352713845,0.4963840612675242,0.27278662353688404
47,1972-06-08 00:00:00+00:00,-1670.4171184802194,-1649.2405439551508,-1661.896103627539,0.006219642890580594,7.432132816668454e-05,5,True,252,2000,2,2,0 days 00:00:00.320672,ZC1,0.01109304408881732,0.006530604866932414,0.013287619954551116,0.03225826801402712
48,1972-06-15 00:00:00+00:00,-1668.1077699807752,-1646.9311954557065,-1659.5867551280949,0.006073116784028607,7.452927359077412e-05,5,True,252,2000,2,2,0 days 00:00:00.394524,ZC1,0.4141295758180807,0.215944423039914,0.44544979875782187,0.25838505460293126
49,1972-06-29 00:00:00+00:00,-1682.9643306850026,-1661.787756159934,-1674.4433158323222,0.0058740649920048,7.023459032203596e-05,5,True,252,2000,2,2,0 days 00:00:00.484427,ZC1,0.2112994914554987,0.19349100194284338,0.19408870356661603,0.17126785589311228
50,1972-07-07 00:00:00+00:00,-1670.1735922835192,-1648.9970177584505,-1661.6525774308388,0.006071489007458705,7.429506939710343e-05,5,True,252,2000,2,2,0 days 00:00:01.115049,ZC1,0.016476977280194365,0.015650455883304295,0.017243918958282155,0.019332955607395664
51,1972-07-14 00:00:00+00:00,-1691.7138782915881,-1670.5373037665195,-1683.1928634389078,0.005661017370991945,6.782936205572855e-05,5,True,252,2000,2,2,0 days 00:00:00.495213,ZC1,0.18553645047288503,0.18565058212372598,0.1615428619160222,0.16139193913457198
52,1972-07-21 00:00:00+00:00,-1700.5439132526758,-1679.3673387276071,-1692.0228983999955,0.005563069749276358,6.55159159823342e-05,5,True,252,2000,2,2,0 days 00:00:00.614835,ZC1,0.37660343941007784,0.19064667042605277,0.373847254838478,0.2285316539211164
53,1972-07-28 00:00:00+00:00,-1708.6832364332472,-1687.5066619081786,-1700.162221580567,0.005580319029650212,6.352474927835037e-05,5,True,252,2000,2,2,0 days 00:00:00.776918,ZC1,0.16037518736723533,0.1580166370942524,0.13351350116258595,0.13328091691076746
54,1972-08-04 00:00:00+00:00,-1720.771136531329,-1699.5945620062603,-1712.2501216786486,0.0054348580768362135,6.0449410130110866e-05,5,True,252,2000,2,2,0 days 00:00:00.504579,ZC1,0.27231630492315306,0.24055703284921534,0.26699840503506556,0.24946982548389765
55,1972-08-11 00:00:00+00:00,-1722.5938539072663,-1701.4172793821976,-1714.072839054586,0.005395547492819132,6.000739509587986e-05,5,True,252,2000,2,2,0 days 00:00:00.467996,ZC1,0.28699712978596653,0.2115744845602255,0.29128653734190274,0.2188566994050771
56,1972-08-18 00:00:00+00:00,-1724.4776550254242,-1703.3010805003555,-1715.9566401727438,0.005359022326074658,5.9556033942604536e-05,5,True,252,2000,2,2,0 days 00:00:00.378304,ZC1,3.662546121028071,1.7498938754488644,3.6457191589647038,2.3419850697715847
57,1972-08-25 00:00:00+00:00,-1733.9414331359526,-1712.764858610884,-1725.4204182832723,0.00519734682048955,5.735693767486343e-05,5,True,252,2000,2,2,0 days 00:00:00.550195,ZC1,0.5401109756441559,0.2506887059735991,0.5562102697321701,0.3534824767702933
58,1972-09-01 00:00:00+00:00,-1731.6286375030609,-1710.4520629779922,-1723.1076226503806,0.005226771330237526,5.7911507284603194e-05,5,True,252,2000,2,2,0 days 00:00:00.667684,ZC1,0.39738880615973077,0.21249000710513063,0.3919874639356136,0.25212467736316063
59,1972-09-11 00:00:00+00:00,-1737.2981215535096,-1716.121547028441,-1728.7771067008293,0.005153152313172378,5.659671483941685e-05,5,True,252,2000,2,2,0 days 00:00:00.697802,ZC1,0.5616524973341067,0.2801812367555584,0.5762696701186696,0.3819556017346549
60,1972-09-18 00:00:00+00:00,-1711.991010705795,-1690.8144361807263,-1703.4699958531146,0.005417176559473077,6.257998400033001e-05,5,True,252,2000,2,2,0 days 00:00:00.783411,ZC1,1.0864717465721374,0.5291535115866045,1.1046148204452186,0.7336541177994674
61,1972-09-25 00:00:00+00:00,-1704.3039739019646,-1683.127399376896,-1695.7829590492843,0.005528773774621907,6.449484096169233e-05,5,True,252,2000,2,2,0 days 00:00:01.033074,ZC1,0.4831300087335689,0.32704926299801973,0.481993813582752,0.3719867896696802
62,1972-10-02 00:00:00+00:00,-1685.5371138580495,-1664.3605393329808,-1677.0160990053691,0.005784110519198182,6.949445470238516e-05,5,True,252,2000,2,2,0 days 00:00:01.126803,ZC1,0.4677729620979514,0.29056502074171925,0.46886977512213524,0.34981654358139086
63,1972-10-09 00:00:00+00:00,-1685.2826756532104,-1664.1061011281417,-1676.76166080053,0.005762326612313019,6.955792074505068e-05,5,True,252,2000,2,2,0 days 00:00:00.982990,ZC1,0.7237561565719086,0.42173126424667123,0.7284235308132181,0.5332536977003647
64,1972-10-16 00:00:00+00:00,-1677.8455107190812,-1656.6689361940125,-1669.3244958664009,0.005824825757935919,7.167677802569973e-05,5,True,252,2000,2,2,0 days 00:00:00.667522,ZC1,0.4517439909121454,0.29244834965994154,0.4494289117034408,0.3406508264765275
65,1972-10-23 00:00:00+00:00,-1680.6297517427693,-1659.4531772177006,-1672.108736890089,0.005753130861700112,7.08931347578774e-05,5,True,252,2000,2,2,0 days 00:00:00.846080,ZC1,0.47590820962774605,0.3345189221639742,0.47309707652620164,0.37003649410243566
66,1972-10-30 01:00:00+00:00,-1676.4534330401293,-1655.2768585150607,-1667.932418187449,0.0057820616662817535,7.203937624348852e-05,5,True,252,2000,2,2,0 days 00:00:00.655458,ZC1,0.5005982103572182,0.3218765763225798,0.5001012286400599,0.3493122520936982
67,1972-11-06 01:00:00+00:00,-1673.1407565362497,-1651.964182011181,-1664.6197416835694,0.005727023919687378,7.29451323167088e-05,5,True,252,2000,2,2,0 days 00:00:01.423956,ZC1,0.013048041760147367,0.010695559177128892,0.02765605921681052,0.022055814950439054
68,1972-11-14 01:00:00+00:00,-1652.8182940405654,-1631.6417195154968,-1644.2972791878851,0.006010916190932925,7.913591327762392e-05,5,True,252,2000,2,2,0 days 00:00:00.451666,ZC1,0.7697419722398925,0.5080680078472036,0.778833850237181,0.49617379550742907
69,1972-11-21 01:00:00+00:00,-1657.999293624072,-1636.8227190990033,-1649.4782787713916,0.0059509047855117025,7.744826422089785e-05,5,True,252,2000,2,2,0 days 00:00:00.820934,ZC1,0.01639133378510943,0.016946342768366835,0.017355878352373184,0.0241613540933643
70,1972-11-29 01:00:00+00:00,-1642.8727361812266,-1621.696161656158,-1634.3517213285463,0.006198907099320127,8.224602647999011e-05,5,True,252,2000,2,2,0 days 00:00:00.715375,ZC1,0.026327010165172055,0.026424694749228095,0.016186491379813997,0.016186213702107478
71,1972-12-06 01:00:00+00:00,-1611.8070807370968,-1590.6305062120282,-1603.2860658844165,0.006399279393851829,9.295169089129289e-05,5,True,252,2000,2,2,0 days 00:00:00.468395,ZC1,0.056725622069461995,0.07062008911860335,0.07985649062117497,0.07006151684169278
72,1972-12-20 01:00:00+00:00,-1549.201334470782,-1528.0247599457134,-1540.6803196181017,0.0072941489919528665,0.00011893472870994023,5,True,252,2000,2,2,0 days 00:00:00.823983,ZC1,0.258653724125059,0.24740828068392148,0.22444041245007548,0.22431755173174464
73,1972-12-29 01:00:00+00:00,-1551.1084038261365,-1529.9318293010679,-1542.5873889734562,0.007185528336251475,0.00011815134490940372,5,True,252,2000,2,2,0 days 00:00:00.593847,ZC1,0.052126820328734474,0.04333316905380542,0.04816596771925094,0.06765458540634743
74,1973-01-15 01:00:00+00:00,-1530.0027280363793,-1508.8261535113106,-1521.481713183699,0.007636090365931298,0.00012841587867071336,5,True,252,2000,2,2,0 days 00:00:00.608895,ZC1,0.03426415701438483,0.044534278924014514,0.04669382181162132,0.0624461852115322
75,1973-01-22 01:00:00+00:00,-1527.6630000217997,-1506.486425496731,-1519.1419851691194,0.007704337192162804,0.00012976584773374415,5,True,252,2000,2,2,0 days 00:00:00.488030,ZC1,0.044279058050814876,0.05324952986831578,0.061439360116780486,0.06774525763702523
76,1973-01-30 01:00:00+00:00,-1526.3174870969347,-1505.140912571866,-1517.7964722442543,0.007904444924484349,0.00012986399031265642,5,True,252,2000,2,2,0 days 00:00:00.459920,ZC1,0.01860982360519951,0.018889181887063563,,
77,1973-02-13 01:00:00+00:00,-1503.9380473147667,-1482.761472789698,-1495.4170324620864,0.008116336167958269,0.00014265910024557828,5,True,252,2000,2,2,0 days 00:00:00.529920,ZC1,0.05681738673820195,0.04841917695296258,0.07973599708018224,0.05840711635317184
78,1973-02-21 01:00:00+00:00,-1490.9139836375512,-1469.7374091124825,-1482.3929687848708,0.008464431289331083,0.0001502942306798045,5,True,252,2000,2,2,0 days 00:00:00.424755,ZC1,0.06836254899382897,0.058875245482123965,0.09375056508264046,0.05739035401014873
79,1973-02-28 01:00:00+00:00,-1480.0287567856217,-1458.852182260553,-1471.5077419329414,0.008744880235540892,0.00015697297323627644,5,True,252,2000,2,2,0 days 00:00:00.512033,ZC1,0.050487951251210174,0.05333100055532615,0.06478792618210746,0.05891362831532012
80,1973-03-07 01:00:00+00:00,-1465.6265285182317,-1444.449953993163,-1457.1055136655514,0.009187520144952947,0.00016588921136533228,5,True,252,2000,2,2,0 days 00:00:01.135389,ZC1,0.0630125440702691,0.0626981572797875,0.039097088633437825,0.038774996342402474
81,1973-03-14 01:00:00+00:00,-1455.3233466481042,-1434.1467721230356,-1446.802331795424,0.009410704005283453,0.00017309736873377863,5,True,252,2000,2,2,0 days 00:00:00.716403,ZC1,0.6649618692173198,0.5629593922860536,0.6512812085079804,0.6142926108041287
82,1973-03-21 01:00:00+00:00,-1453.2246838875826,-1432.048109362514,-1444.7036690349023,0.009489229435759375,0.00017453717462970626,5,True,252,2000,2,2,0 days 00:00:00.549790,ZC1,0.565987231609728,0.480200341129216,0.5513862611720209,0.5207518463268462
83,1973-03-28 01:00:00+00:00,-1449.2311429092615,-1428.0545683841929,-1440.7101280565812,0.009494483523808332,0.00017638521902227873,5,True,252,2000,2,2,0 days 00:00:00.576306,ZC1,0.014298027363262016,0.013936943944598493,0.015722927743003465,0.030975043197132516
84,1973-04-04 01:00:00+00:00,-1439.0014801248535,-1417.8249055997849,-1430.4804652721732,0.009986930196248515,0.00018449139653582445,5,True,252,2000,2,2,0 days 00:00:00.598948,ZC1,0.05850048107829405,0.058831740474171196,0.03476806206356801,0.03454960393176264
85,1973-04-11 01:00:00+00:00,-1436.3968465991743,-1415.2202720741057,-1427.875831746494,0.010127202136187004,0.00018660643045721625,5,True,252,2000,2,2,0 days 00:00:00.463995,ZC1,0.17479981311391696,0.1594746508737366,0.15151909279383066,0.14572126137374225
86,1973-04-18 01:00:00+00:00,-1436.9546250456601,-1415.7780505205915,-1428.4336101929798,0.010087926852313215,0.0001861959297498142,5,True,252,2000,2,2,0 days 00:00:00.520382,ZC1,0.18358523425365142,0.16670770421627154,0.16041374566089325,0.154362609412489
87,1973-04-26 01:00:00+00:00,-1435.166901981866,-1413.9903274567973,-1426.6458871291857,0.01010883851610915,0.00018754479831056985,5,True,252,2000,2,2,0 days 00:00:00.537169,ZC1,0.550834399491138,0.4800780447225235,0.53138883571539,0.5083335206301436
88,1973-05-03 00:00:00+00:00,-1417.297440680908,-1396.1208661558394,-1408.7764258282277,0.010342813339703128,0.00020055550092246607,5,True,252,2000,2,2,0 days 00:00:01.287512,ZC1,0.013649953159402529,0.012954628983544214,0.01343678400250573,0.017829331666624426
89,1973-05-10 00:00:00+00:00,-1405.690231307688,-1384.5136567826194,-1397.1692164550077,0.010637691444513191,0.00021075671014002083,5,True,252,2000,2,2,0 days 00:00:00.762215,ZC1,0.7486676299224891,0.6661577862379953,0.7246169272683433,0.6979146321103038
90,1973-05-17 00:00:00+00:00,-1402.7057449187737,-1381.529170393705,-1394.1847300660934,0.010649076483976762,0.00021248478726255377,5,True,252,2000,2,2,0 days 00:00:00.408006,ZC1,0.01708302397683995,0.01866319929339876,0.02755019717276883,
91,1973-05-24 00:00:00+00:00,-1390.6907102301516,-1369.514135705083,-1382.1696953774713,0.010989120652547386,0.00022331274863726278,5,True,252,2000,2,2,0 days 00:00:00.792960,ZC1,0.02786767646542244,0.023283678406105283,0.03506082981558855,0.04123822051450163
92,1973-06-01 00:00:00+00:00,-1372.1319007778316,-1350.955326252763,-1363.6108859251513,0.011469111653307624,0.0002404889613562964,5,True,252,2000,2,2,0 days 00:00:00.568004,ZC1,0.03240426739548732,0.03792596120390119,0.04281829812172245,0.0581197856569799
93,1973-06-08 00:00:00+00:00,-1342.0016206306832,-1320.8250461056145,-1333.4806057780029,0.012178312197332624,0.0002713788256681894,5,True,252,2000,2,2,0 days 00:00:00.439942,ZC1,0.07478581775857225,0.1154531131320489,0.08183725067703021,0.13920716782071496
94,1973-06-15 00:00:00+00:00,-1324.278421801771,-1303.1018472767023,-1315.7574069490906,0.012786508447569669,0.0002911895890197069,5,True,252,2000,2,2,0 days 00:00:00.481527,ZC1,0.13650217911854767,0.12296996549359934,0.18195032942976563,0.14239567776844858
95,1973-06-22 00:00:00+00:00,-1306.5661902104162,-1285.3896156853475,-1298.0451753577358,0.01324730441980295,0.0003124346073191574,5,True,252,2000,2,2,0 days 00:00:00.336001,ZC1,0.12674755632546736,0.12058155327860273,0.16060909865348405,0.15025940647170652
96,1973-06-29 00:00:00+00:00,-1292.5835786420557,-1271.407004116987,-1284.0625637893754,0.01370935139398404,0.00033039343892194323,5,True,252,2000,2,2,0 days 00:00:00.318149,ZC1,0.16082394726159682,0.1258132625196584,0.20405790283753925,0.13565949816571313
97,1973-07-09 00:00:00+00:00,-1271.7714780799788,-1250.5949035549102,-1263.2504632272985,0.014179701057660655,0.00035910497452506433,5,True,252,2000,2,2,0 days 00:00:00.412317,ZC1,0.10912897886464322,0.12400114405648412,0.14249601214526006,0.15777058191944907
98,1973-07-16 00:00:00+00:00,-1243.7862439685737,-1222.609669443505,-1235.2652291158934,0.015274506324853674,0.00040033141007383163,5,True,252,2000,2,2,0 days 00:00:00.492202,ZC1,0.2468602093539304,0.24262938999941316,0.2328353552033674,0.23258633878126161
99,1973-07-23 00:00:00+00:00,-1238.6101804886844,-1217.4336059636157,-1230.089165636004,0.015563555106988274,0.00040918745818943516,5,True,252,2000,2,2,0 days 00:00:00.456565,ZC1,0.19615470356505688,0.12261534470147267,0.2180143284367718,0.1508003307414731
100,1973-07-30 00:00:00+00:00,-1227.9844809412652,-1206.8079064161966,-1219.463466088585,0.015701715555390402,0.00042551562831244884,5,True,252,2000,2,2,0 days 00:00:00.353371,ZC1,0.04950107704246501,0.05450080853206503,0.02673005900240057,0.04916781125156192
