,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
12,2015-11-13 00:00:00+00:00,-1087.4445737932024,-1073.3268574431568,-1081.763897224749,0.01803304037666618,0.0007579415263099806,5,True,252,2500,1,1,0 days 00:00:00.156753,BTC,0.2526675226330966,0.2329507339424876
13,2015-11-18 00:00:00+00:00,-1088.1187800281937,-1074.001063678148,-1082.4381034597402,0.01799396818282477,0.000755922168260356,5,True,252,2500,1,1,0 days 00:00:00.150229,BTC,0.28117872387942916,0.2609132234689972
14,2015-11-23 00:00:00+00:00,-1087.769992529376,-1073.6522761793303,-1082.0893159609225,0.017955487569833475,0.0007570005258946169,5,True,252,2500,1,1,0 days 00:00:00.250996,BTC,0.21390030422441694,0.22292006395876593
15,2015-11-28 00:00:00+00:00,-1097.8001221637778,-1083.6824058137322,-1092.1194455953244,0.017860797654163013,0.0007274625805903097,5,True,252,2500,1,1,0 days 00:00:00.165962,BTC,0.30132761585563694,0.2804266149952469
16,2015-12-03 00:00:00+00:00,-1104.2250332517697,-1090.107316901724,-1098.5443566833162,0.017734329856029796,0.0007091159724446032,5,True,252,2500,1,1,0 days 00:00:00.157009,BTC,0.34050668498709796,0.32082554123953033
17,2015-12-08 00:00:00+00:00,-1098.8705148482036,-1084.752798498158,-1093.1898382797501,0.0179179704858313,0.0007243229603101755,5,True,252,2500,1,1,0 days 00:00:00.159306,BTC,0.277151683075105,0.2546791517655809
18,2015-12-13 00:00:00+00:00,-1088.473245124187,-1074.3555287741415,-1082.7925685557336,0.01820608377213415,0.0007548509706583327,5,True,252,2500,1,1,0 days 00:00:00.147999,BTC,0.24773941205613192,0.22767259038993606
19,2015-12-18 00:00:00+00:00,-1088.2235523628046,-1074.105836012759,-1082.5428757943512,0.018257532793808127,0.0007555954999210957,5,True,252,2500,1,1,0 days 00:00:00.129998,BTC,0.25905938558680225,0.2393987974308336
20,2015-12-23 00:00:00+00:00,-1089.240613118323,-1075.1228967682773,-1083.5599365498695,0.018268371180083783,0.0007525646091971637,5,True,252,2500,1,1,0 days 00:00:00.146965,BTC,0.2655938092174978,0.24662276022616267
21,2015-12-28 00:00:00+00:00,-1079.9831045091992,-1065.8653881591536,-1074.3024279407457,0.01858526617420877,0.000780760970645372,5,True,252,2500,1,1,0 days 00:00:00.136662,BTC,0.27119472588033877,0.25328645025623864
22,2016-01-02 00:00:00+00:00,-1082.215730939175,-1068.0980145891294,-1076.5350543707216,0.018419942175024125,0.000773850638943472,5,True,252,2500,1,1,0 days 00:00:00.148046,BTC,0.28183943806429995,0.26397853744840044
23,2016-01-07 00:00:00+00:00,-1082.1168000912253,-1067.9990837411797,-1076.4361235227718,0.01831598613601081,0.0007741370740674408,5,True,252,2500,1,1,0 days 00:00:00.243468,BTC,0.29505324393917587,0.2769760876804622
24,2016-01-12 00:00:00+00:00,-1081.0422600759466,-1066.924543725901,-1075.3615835074932,0.018299087934424533,0.0007774699791837455,5,True,252,2500,1,1,0 days 00:00:00.145993,BTC,0.30324727966071297,0.2859372419812206
25,2016-01-17 00:00:00+00:00,-1033.8150407465814,-1019.6973243965357,-1028.134364178128,0.018941502577177888,0.0009377082787640007,5,True,252,2500,1,1,0 days 00:00:00.165482,BTC,0.5915138355135584,0.5812337046418019
26,2016-01-22 00:00:00+00:00,-1016.8719690296693,-1002.7542526796236,-1011.1912924612158,0.019698556752068025,0.0010029114393064838,5,True,252,2500,1,1,0 days 00:00:00.155000,BTC,0.4603177785195443,0.44626225898932403
27,2016-01-27 00:00:00+00:00,-1015.0217036864038,-1000.9039873363581,-1009.3410271179503,0.01986852051836492,0.0010102980261495502,5,True,252,2500,1,1,0 days 00:00:00.145655,BTC,0.41055198574200286,0.3967801713045693
28,2016-02-01 00:00:00+00:00,-1012.9833288940359,-998.8656125439902,-1007.3026523255824,0.020008799491508484,0.0010185037085085693,5,True,252,2500,1,1,0 days 00:00:00.132954,BTC,0.41829417966654336,0.4050880961962732
29,2016-02-06 00:00:00+00:00,-1010.2775592013287,-996.159842851283,-1004.5968826328751,0.020272249141249855,0.0010295030469286571,5,True,252,2500,1,1,0 days 00:00:00.147652,BTC,0.3947720159164553,0.38078816865905557
30,2016-02-11 00:00:00+00:00,-1011.127826178766,-997.0101098287203,-1005.4471496103124,0.020165157797214405,0.0010260247237383296,5,True,252,2500,1,1,0 days 00:00:00.109009,BTC,0.3937006229697418,0.3796252317947015
31,2016-02-16 00:00:00+00:00,-1008.9954235411291,-994.8777071910833,-1003.3147469726755,0.020474799334934856,0.0010347454580095989,5,True,252,2500,1,1,0 days 00:00:00.135044,BTC,0.4052365017329327,0.3914951098622566
32,2016-02-21 00:00:00+00:00,-1007.4483186329163,-993.3306022828706,-1001.7676420644627,0.020683515303435793,0.0010411318761554954,5,True,252,2500,1,1,0 days 00:00:00.151882,BTC,0.4066109868689056,0.3935223695502777
33,2016-02-26 00:00:00+00:00,-1009.2115726548856,-995.0938563048398,-1003.530896086432,0.02055510106092116,0.0010338583713558598,5,True,252,2500,1,1,0 days 00:00:00.128434,BTC,0.40017039631277357,0.38659800131387567
