time,open,high,low,close,"LUC1!, HKEX: Open","LUC1!, HKEX: High","LUC1!, HKEX: Low","LUC1!, HKEX: Close","COPPER1!, MCX: Open","COPPER1!, MCX: High","COPPER1!, MCX: Low","COPPER1!, MCX: Close",Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net,MA,Smoothing Line,Volume,Volume MA,OI,Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net
2022-03-09T23:00:00Z,4.5965,4.6785,4.574,4.6375,10089,10094,9975,9975,809.45,816.8,796,807.45,74975,-115045,-40070,87744,-55925,31819,19023,-10772,8251,NaN,NaN,NaN,NaN,198844,74975,-115045,-40070,87744,-55925,31819,19023,-10772,8251
2022-03-10T23:00:00Z,4.6335,4.724,4.5945,4.61,10132,10137,10086,10092,805.9,822.2,803.1,810.4,74975,-115045,-40070,87744,-55925,31819,19023,-10772,8251,NaN,NaN,NaN,NaN,198844,74975,-115045,-40070,87744,-55925,31819,19023,-10772,8251
2022-03-13T22:00:00Z,4.598,4.6155,4.496,4.5085,10207,10207,9964,9964,808.8,808.9,793.05,796.15,74975,-115045,-40070,87744,-55925,31819,19023,-10772,8251,NaN,NaN,NaN,NaN,198844,74975,-115045,-40070,87744,-55925,31819,19023,-10772,8251
2022-03-14T22:00:00Z,4.5155,4.543,4.4685,4.502,9931,9931,9907,9924.5,796.9,798.4,785.55,790.1,76948,-103665,-26717,73338,-54308,19030,17878,-10191,7687,NaN,NaN,NaN,NaN,183170,76948,-103665,-26717,73338,-54308,19030,17878,-10191,7687
2022-03-15T22:00:00Z,4.501,4.6405,4.4985,4.624,9931,9931,9895,9895,792,803,792,798.55,76948,-103665,-26717,73338,-54308,19030,17878,-10191,7687,NaN,NaN,NaN,NaN,183170,76948,-103665,-26717,73338,-54308,19030,17878,-10191,7687
2022-03-16T22:00:00Z,4.621,4.717,4.6105,4.697,10028,10069,10028,10069,804.5,811.95,798,810.05,76948,-103665,-26717,73338,-54308,19030,17878,-10191,7687,NaN,NaN,NaN,NaN,183170,76948,-103665,-26717,73338,-54308,19030,17878,-10191,7687
2022-03-17T22:00:00Z,4.702,4.76,4.673,4.716,10028,10251.5,10028,10251.5,813.35,819.5,811.2,816.05,76948,-103665,-26717,73338,-54308,19030,17878,-10191,7687,NaN,NaN,NaN,NaN,183170,76948,-103665,-26717,73338,-54308,19030,17878,-10191,7687
2022-03-20T22:00:00Z,4.727,4.732,4.656,4.7025,10251.5,10342,10251.5,10342,810,816.95,807,814.4,76948,-103665,-26717,73338,-54308,19030,17878,-10191,7687,NaN,NaN,NaN,NaN,183170,76948,-103665,-26717,73338,-54308,19030,17878,-10191,7687
2022-03-21T22:00:00Z,4.704,4.769,4.68,4.71,10251.5,10301.5,10251.5,10301.5,817.4,821.4,810,814.7,81894,-116498,-34604,81523,-54711,26812,18568,-10776,7792,NaN,NaN,NaN,NaN,197244,81894,-116498,-34604,81523,-54711,26812,18568,-10776,7792
2022-03-22T22:00:00Z,4.71,4.7855,4.689,4.777,10342,10388,10342,10388,814.75,826.85,811.8,825.95,81894,-116498,-34604,81523,-54711,26812,18568,-10776,7792,NaN,NaN,NaN,NaN,197244,81894,-116498,-34604,81523,-54711,26812,18568,-10776,7792
2022-03-23T22:00:00Z,4.776,4.8175,4.7085,4.7255,10301.5,10491,10301.5,10491,825.95,828.8,810.3,812.75,81894,-116498,-34604,81523,-54711,26812,18568,-10776,7792,NaN,NaN,NaN,NaN,197244,81894,-116498,-34604,81523,-54711,26812,18568,-10776,7792
2022-03-24T22:00:00Z,4.7275,4.773,4.686,4.69,10491,10491,10361.5,10361.5,826.5,827.45,816.9,818.9,81894,-116498,-34604,81523,-54711,26812,18568,-10776,7792,NaN,NaN,NaN,NaN,197244,81894,-116498,-34604,81523,-54711,26812,18568,-10776,7792
2022-03-27T22:00:00Z,4.696,4.739,4.642,4.723,10491,10491,10252,10252,814.7,823,811.55,822.3,81894,-116498,-34604,81523,-54711,26812,18568,-10776,7792,NaN,NaN,NaN,NaN,197244,81894,-116498,-34604,81523,-54711,26812,18568,-10776,7792
2022-03-28T22:00:00Z,4.7245,4.7575,4.699,4.749,10361.5,10361.5,10298,10298,820.3,822.1,811.7,817.75,83024,-120357,-37333,86553,-55972,30581,17961,-11209,6752,NaN,NaN,NaN,NaN,203692,83024,-120357,-37333,86553,-55972,30581,17961,-11209,6752
2022-03-29T22:00:00Z,4.749,4.828,4.726,4.746,10252,10426,10252,10426,820,830,818.75,821.75,83024,-120357,-37333,86553,-55972,30581,17961,-11209,6752,NaN,NaN,NaN,NaN,203692,83024,-120357,-37333,86553,-55972,30581,17961,-11209,6752
2022-03-30T22:00:00Z,4.748,4.769,4.705,4.7295,10298,10335.5,10298,10335.5,818.05,823.9,814.6,821.45,83024,-120357,-37333,86553,-55972,30581,17961,-11209,6752,NaN,NaN,NaN,NaN,203692,83024,-120357,-37333,86553,-55972,30581,17961,-11209,6752
2022-03-31T22:00:00Z,4.7255,4.7515,4.669,4.7055,10426,10426,10315.5,10315.5,817.5,823.25,813.65,816.2,83024,-120357,-37333,86553,-55972,30581,17961,-11209,6752,NaN,NaN,NaN,NaN,203692,83024,-120357,-37333,86553,-55972,30581,17961,-11209,6752
2022-04-03T22:00:00Z,4.7055,4.809,4.688,4.784,10335.5,10335.5,10322,10322,815.05,825.6,813.2,820.55,83024,-120357,-37333,86553,-55972,30581,17961,-11209,6752,NaN,NaN,NaN,NaN,203692,83024,-120357,-37333,86553,-55972,30581,17961,-11209,6752
2022-04-04T22:00:00Z,4.7825,4.86,4.7525,4.765,NaN,NaN,NaN,NaN,824.35,829.95,818.7,821.05,82054,-125093,-43039,90779,-54637,36142,18675,-11778,6897,NaN,NaN,NaN,NaN,216157,82054,-125093,-43039,90779,-54637,36142,18675,-11778,6897
2022-04-05T22:00:00Z,4.766,4.7885,4.697,4.704,10322,10429,10322,10429,816.7,824.5,815.5,817.25,82054,-125093,-43039,90779,-54637,36142,18675,-11778,6897,NaN,NaN,NaN,NaN,216157,82054,-125093,-43039,90779,-54637,36142,18675,-11778,6897
2022-04-06T22:00:00Z,4.705,4.7295,4.6725,4.716,10429,10429,10242.5,10242.5,817.7,819,810.3,817,82054,-125093,-43039,90779,-54637,36142,18675,-11778,6897,NaN,NaN,NaN,NaN,216157,82054,-125093,-43039,90779,-54637,36142,18675,-11778,6897
2022-04-07T22:00:00Z,4.7185,4.7655,4.702,4.7295,10242.5,10391.5,10242.5,10391.5,819,823.75,817.4,819.8,82054,-125093,-43039,90779,-54637,36142,18675,-11778,6897,NaN,NaN,NaN,NaN,216157,82054,-125093,-43039,90779,-54637,36142,18675,-11778,6897
2022-04-10T22:00:00Z,4.727,4.7395,4.624,4.63,10391.5,10391.5,10249,10249,815.95,820,807,808,82054,-125093,-43039,90779,-54637,36142,18675,-11778,6897,NaN,NaN,NaN,NaN,216157,82054,-125093,-43039,90779,-54637,36142,18675,-11778,6897
2022-04-11T22:00:00Z,4.6295,4.726,4.625,4.6915,10315,10315,10141,10233,811.35,822.15,810.1,819.55,81559,-110808,-29249,81940,-58590,23350,17972,-12073,5899,NaN,NaN,NaN,NaN,204825,81559,-110808,-29249,81940,-58590,23350,17972,-12073,5899
2022-04-12T22:00:00Z,4.6935,4.756,4.6745,4.699,10238,10350.5,10236,10350.5,823.6,826.55,816.5,819.85,81559,-110808,-29249,81940,-58590,23350,17972,-12073,5899,NaN,NaN,NaN,NaN,204825,81559,-110808,-29249,81940,-58590,23350,17972,-12073,5899
2022-04-13T22:00:00Z,4.7,4.741,4.666,4.7205,10309,10352,10292.5,10336,819.85,823.95,816.05,822.65,81559,-110808,-29249,81940,-58590,23350,17972,-12073,5899,NaN,NaN,NaN,NaN,204825,81559,-110808,-29249,81940,-58590,23350,17972,-12073,5899
2022-04-17T22:00:00Z,4.745,4.8425,4.688,4.802,NaN,NaN,NaN,NaN,827.9,841.5,820,837.05,81559,-110808,-29249,81940,-58590,23350,17972,-12073,5899,NaN,NaN,NaN,NaN,204825,81559,-110808,-29249,81940,-58590,23350,17972,-12073,5899
2022-04-18T22:00:00Z,4.8,4.8095,4.6805,4.698,10336,10475.5,10336,10475.5,836,839.15,820.1,825.45,80280,-108587,-28307,83261,-64421,18840,20538,-11071,9467,NaN,NaN,NaN,NaN,203896,80280,-108587,-28307,83261,-64421,18840,20538,-11071,9467
2022-04-19T22:00:00Z,4.698,4.709,4.6195,4.6645,10475.5,10475.5,10219.5,10219.5,825,825,811.25,816,80280,-108587,-28307,83261,-64421,18840,20538,-11071,9467,NaN,NaN,NaN,NaN,203896,80280,-108587,-28307,83261,-64421,18840,20538,-11071,9467
2022-04-20T22:00:00Z,4.664,4.718,4.6275,4.6835,10219.5,10291,10219.5,10291,815,821.6,810.3,819.85,80280,-108587,-28307,83261,-64421,18840,20538,-11071,9467,NaN,NaN,NaN,NaN,203896,80280,-108587,-28307,83261,-64421,18840,20538,-11071,9467
2022-04-21T22:00:00Z,4.679,4.7065,4.57,4.5835,10291,10291,10273,10273,819,821,803.75,806.3,80280,-108587,-28307,83261,-64421,18840,20538,-11071,9467,NaN,NaN,NaN,NaN,203896,80280,-108587,-28307,83261,-64421,18840,20538,-11071,9467
2022-04-24T22:00:00Z,4.5815,4.6055,4.4065,4.479,10273,10273,9885.5,9885.5,805.7,805.7,784.6,789.85,80280,-108587,-28307,83261,-64421,18840,20538,-11071,9467,NaN,NaN,NaN,NaN,203896,80280,-108587,-28307,83261,-64421,18840,20538,-11071,9467
2022-04-25T22:00:00Z,4.477,4.5245,4.383,4.3905,9885.5,9885.5,9883,9883,795.2,802.5,788.2,790.05,83543,-86694,-3151,70659,-74444,-3785,19147,-12211,6936,NaN,NaN,NaN,NaN,193763,83543,-86694,-3151,70659,-74444,-3785,19147,-12211,6936
2022-04-26T22:00:00Z,4.3915,4.487,4.3915,4.44,9883,9902.5,9883,9902.5,791.35,797.2,785.4,791.2,83543,-86694,-3151,70659,-74444,-3785,19147,-12211,6936,NaN,NaN,NaN,NaN,193763,83543,-86694,-3151,70659,-74444,-3785,19147,-12211,6936
2022-04-27T22:00:00Z,4.4645,4.4935,4.3865,4.443,9902.5,9902.5,9868.5,9868.5,789.7,792.9,781.25,787.2,83543,-86694,-3151,70659,-74444,-3785,19147,-12211,6936,NaN,NaN,NaN,NaN,193763,83543,-86694,-3151,70659,-74444,-3785,19147,-12211,6936
2022-04-28T22:00:00Z,4.444,4.512,4.3715,4.386,9868.5,9868.5,9804,9804,785.45,795.5,781.55,782.85,83543,-86694,-3151,70659,-74444,-3785,19147,-12211,6936,NaN,NaN,NaN,NaN,193763,83543,-86694,-3151,70659,-74444,-3785,19147,-12211,6936
2022-05-01T22:00:00Z,4.393,4.404,4.204,4.2825,NaN,NaN,NaN,NaN,775.1,775.1,753,761.4,83543,-86694,-3151,70659,-74444,-3785,19147,-12211,6936,NaN,NaN,NaN,NaN,193763,83543,-86694,-3151,70659,-74444,-3785,19147,-12211,6936
2022-05-02T22:00:00Z,4.2855,4.36,4.2635,4.301,9804,9804,9804,9804,770,775,759.55,763.65,86458,-76378,10080,65590,-81213,-15623,18009,-12466,5543,NaN,NaN,NaN,NaN,185255,86458,-76378,10080,65590,-81213,-15623,18009,-12466,5543
2022-05-03T22:00:00Z,4.299,4.3835,4.251,4.364,9536,9536,9536,9536,766,767.85,754.7,765.45,86458,-76378,10080,65590,-81213,-15623,18009,-12466,5543,NaN,NaN,NaN,NaN,185255,86458,-76378,10080,65590,-81213,-15623,18009,-12466,5543
2022-05-04T22:00:00Z,4.367,4.44,4.2765,4.291,9497,9497,9497,9497,780,780,758.25,762.15,86458,-76378,10080,65590,-81213,-15623,18009,-12466,5543,NaN,NaN,NaN,NaN,185255,86458,-76378,10080,65590,-81213,-15623,18009,-12466,5543
2022-05-05T22:00:00Z,4.2905,4.319,4.231,4.2485,9608,9608,9608,9608,761.5,768.3,758.75,761.5,86458,-76378,10080,65590,-81213,-15623,18009,-12466,5543,NaN,NaN,NaN,NaN,185255,86458,-76378,10080,65590,-81213,-15623,18009,-12466,5543
2022-05-08T22:00:00Z,4.238,4.245,4.124,4.1995,NaN,NaN,NaN,NaN,760.45,761.45,744.1,755.65,86458,-76378,10080,65590,-81213,-15623,18009,-12466,5543,NaN,NaN,NaN,NaN,185255,86458,-76378,10080,65590,-81213,-15623,18009,-12466,5543
2022-05-09T22:00:00Z,4.196,4.258,4.1285,4.1605,9496,9496,9496,9496,756.8,763.6,746.3,753.35,93318,-74069,19249,57510,-80136,-22626,17183,-13806,3377,NaN,NaN,NaN,NaN,184502,93318,-74069,19249,57510,-80136,-22626,17183,-13806,3377
2022-05-10T22:00:00Z,4.155,4.25,4.1485,4.216,9308,9308,9308,9308,756.7,762.45,752.2,755.95,93318,-74069,19249,57510,-80136,-22626,17183,-13806,3377,NaN,NaN,NaN,NaN,184502,93318,-74069,19249,57510,-80136,-22626,17183,-13806,3377
2022-05-11T22:00:00Z,4.2115,4.223,4.037,4.0885,9370,9372,9263.5,9264.5,756.1,756.1,739.2,744.75,93318,-74069,19249,57510,-80136,-22626,17183,-13806,3377,NaN,NaN,NaN,NaN,184502,93318,-74069,19249,57510,-80136,-22626,17183,-13806,3377
2022-05-12T22:00:00Z,4.086,4.185,4.055,4.1645,9017,9104,9017,9095,748,754.9,738.1,752.95,93318,-74069,19249,57510,-80136,-22626,17183,-13806,3377,NaN,NaN,NaN,NaN,184502,93318,-74069,19249,57510,-80136,-22626,17183,-13806,3377
2022-05-15T22:00:00Z,4.1795,4.22,4.1335,4.2065,9038,9272,9032,9200,750.25,761.5,750.25,760.05,93318,-74069,19249,57510,-80136,-22626,17183,-13806,3377,NaN,NaN,NaN,NaN,184502,93318,-74069,19249,57510,-80136,-22626,17183,-13806,3377
2022-05-16T22:00:00Z,4.203,4.2835,4.203,4.231,9305,9398,9305,9398,762,770.8,761.85,765.6,101533,-78474,23059,53159,-77567,-24408,15747,-14398,1349,NaN,NaN,NaN,NaN,189483,101533,-78474,23059,53159,-77567,-24408,15747,-14398,1349
2022-05-17T22:00:00Z,4.2295,4.248,4.1315,4.153,9403,9403,9403,9403,765.3,766,755.5,756.35,101533,-78474,23059,53159,-77567,-24408,15747,-14398,1349,NaN,NaN,NaN,NaN,189483,101533,-78474,23059,53159,-77567,-24408,15747,-14398,1349
2022-05-18T22:00:00Z,4.155,4.298,4.1445,4.277,9312,9312,9312,9312,760.4,770.5,759.2,769.05,101533,-78474,23059,53159,-77567,-24408,15747,-14398,1349,NaN,NaN,NaN,NaN,189483,101533,-78474,23059,53159,-77567,-24408,15747,-14398,1349
2022-05-19T22:00:00Z,4.2775,4.3275,4.2505,4.3015,9369,9369,9369,9369,767.7,778.7,766.7,771.6,101533,-78474,23059,53159,-77567,-24408,15747,-14398,1349,NaN,NaN,NaN,NaN,189483,101533,-78474,23059,53159,-77567,-24408,15747,-14398,1349
2022-05-22T22:00:00Z,4.2945,4.355,4.272,4.3395,9464.5,9464.5,9464.5,9464.5,773.5,783.5,770.05,782.2,101533,-78474,23059,53159,-77567,-24408,15747,-14398,1349,NaN,NaN,NaN,NaN,189483,101533,-78474,23059,53159,-77567,-24408,15747,-14398,1349
2022-05-23T22:00:00Z,4.341,4.3415,4.2565,4.3125,9479.5,9479.5,9479.5,9479.5,782.3,782.6,772,781.25,99318,-80030,19288,54130,-73763,-19633,14993,-14648,345,NaN,NaN,NaN,NaN,186433,99318,-80030,19288,54130,-73763,-19633,14993,-14648,345
2022-05-24T22:00:00Z,4.314,4.3225,4.223,4.27,9489.5,9489.5,9489.5,9489.5,778.1,778.1,767.2,771.85,99318,-80030,19288,54130,-73763,-19633,14993,-14648,345,NaN,NaN,NaN,NaN,186433,99318,-80030,19288,54130,-73763,-19633,14993,-14648,345
2022-05-25T22:00:00Z,4.2685,4.28,4.2035,4.273,9351,9351,9351,9351,771.7,772.5,763.9,772.05,99318,-80030,19288,54130,-73763,-19633,14993,-14648,345,NaN,NaN,NaN,NaN,186433,99318,-80030,19288,54130,-73763,-19633,14993,-14648,345
2022-05-26T22:00:00Z,4.273,4.327,4.255,4.3225,9329.5,9329.5,9329.5,9329.5,772.5,778,771.5,776.9,99318,-80030,19288,54130,-73763,-19633,14993,-14648,345,NaN,NaN,NaN,NaN,186433,99318,-80030,19288,54130,-73763,-19633,14993,-14648,345
2022-05-29T22:00:00Z,4.32,4.3665,4.274,4.283,9565,9570,9565,9570,781.55,786,774,774.6,99692,-84267,15425,53404,-71429,-18025,17184,-14584,2600,NaN,NaN,NaN,NaN,189923,99692,-84267,15425,53404,-71429,-18025,17184,-14584,2600
2022-05-31T22:00:00Z,4.2855,4.35,4.259,4.326,9571,9571,9571,9571,774.3,780.65,770.05,779.65,99692,-84267,15425,53404,-71429,-18025,17184,-14584,2600,NaN,NaN,NaN,NaN,189923,99692,-84267,15425,53404,-71429,-18025,17184,-14584,2600
2022-06-01T22:00:00Z,4.328,4.569,4.3075,4.558,9435.5,9435.5,9435.5,9435.5,778.8,809.4,777.1,807.4,99692,-84267,15425,53404,-71429,-18025,17184,-14584,2600,NaN,NaN,NaN,NaN,189923,99692,-84267,15425,53404,-71429,-18025,17184,-14584,2600
2022-06-02T22:00:00Z,4.555,4.577,4.458,4.48,NaN,NaN,NaN,NaN,807.7,814.6,798.25,800,99692,-84267,15425,53404,-71429,-18025,17184,-14584,2600,NaN,NaN,NaN,NaN,189923,99692,-84267,15425,53404,-71429,-18025,17184,-14584,2600
2022-06-05T22:00:00Z,4.467,4.472,4.406,4.4295,9687.5,9687.5,9687.5,9687.5,797.4,799,792,798.55,99692,-84267,15425,53404,-71429,-18025,17184,-14584,2600,NaN,NaN,NaN,NaN,189923,99692,-84267,15425,53404,-71429,-18025,17184,-14584,2600
2022-06-06T22:00:00Z,4.4325,4.4615,4.3705,4.449,9747.5,9747.5,9747.5,9747.5,793.7,796.65,788.85,795.35,100449,-99570,879,58232,-61946,-3714,16646,-13811,2835,NaN,NaN,NaN,NaN,194187,100449,-99570,879,58232,-61946,-3714,16646,-13811,2835
2022-06-07T22:00:00Z,4.4435,4.4575,4.3965,4.445,9661.5,9661.5,9661.5,9661.5,794.3,798.8,791.05,796.95,100449,-99570,879,58232,-61946,-3714,16646,-13811,2835,NaN,NaN,NaN,NaN,194187,100449,-99570,879,58232,-61946,-3714,16646,-13811,2835
2022-06-08T22:00:00Z,4.445,4.4515,4.3555,4.3685,9672,9755,9672,9713,793.5,795.3,785.25,787.4,100449,-99570,879,58232,-61946,-3714,16646,-13811,2835,NaN,NaN,NaN,NaN,194187,100449,-99570,879,58232,-61946,-3714,16646,-13811,2835
2022-06-09T22:00:00Z,4.368,4.383,4.2745,4.2785,9625.5,9634,9568,9573.5,786,786.6,775.5,776.5,100449,-99570,879,58232,-61946,-3714,16646,-13811,2835,NaN,NaN,NaN,NaN,194187,100449,-99570,879,58232,-61946,-3714,16646,-13811,2835
2022-06-12T22:00:00Z,4.2775,4.278,4.17,4.2,9461,9462.5,9392.5,9396,774.7,774.7,758.5,763.5,100449,-99570,879,58232,-61946,-3714,16646,-13811,2835,NaN,NaN,NaN,NaN,194187,100449,-99570,879,58232,-61946,-3714,16646,-13811,2835
2022-06-13T22:00:00Z,4.2005,4.251,4.116,4.138,9303,9303,9303,9303,762.5,767,747.5,749.8,103433,-93146,10287,51077,-64874,-13797,16449,-12939,3510,NaN,NaN,NaN,NaN,187247,103433,-93146,10287,51077,-64874,-13797,16449,-12939,3510
2022-06-14T22:00:00Z,4.144,4.204,4.117,4.1615,9317.5,9317.5,9317.5,9317.5,757.4,761.3,754.55,755.5,103433,-93146,10287,51077,-64874,-13797,16449,-12939,3510,NaN,NaN,NaN,NaN,187247,103433,-93146,10287,51077,-64874,-13797,16449,-12939,3510
2022-06-15T22:00:00Z,4.173,4.219,4.041,4.1055,9265,9265,9265,9265,760,762,739.55,750.7,103433,-93146,10287,51077,-64874,-13797,16449,-12939,3510,NaN,NaN,NaN,NaN,187247,103433,-93146,10287,51077,-64874,-13797,16449,-12939,3510
2022-06-16T22:00:00Z,4.1025,4.116,3.99,4.0115,9199.5,9199.5,9199.5,9199.5,748.5,752.5,738,741.15,103433,-93146,10287,51077,-64874,-13797,16449,-12939,3510,NaN,NaN,NaN,NaN,187247,103433,-93146,10287,51077,-64874,-13797,16449,-12939,3510
2022-06-19T22:00:00Z,3.9975,4.083,3.9455,4.0255,8880,8880,8880,8880,742.7,747.8,734.1,742.35,103789,-84861,18928,50230,-71168,-20938,16909,-14899,2010,NaN,NaN,NaN,NaN,187170,103789,-84861,18928,50230,-71168,-20938,16909,-14899,2010
2022-06-21T22:00:00Z,4.024,4.028,3.8805,3.93,9055,9055,9055,9055,740,740,725.65,730.4,103789,-84861,18928,50230,-71168,-20938,16909,-14899,2010,NaN,NaN,NaN,NaN,187170,103789,-84861,18928,50230,-71168,-20938,16909,-14899,2010
2022-06-22T22:00:00Z,3.9325,3.9465,3.723,3.74,8740.5,8740.5,8740.5,8740.5,720,725.2,695,695.95,103789,-84861,18928,50230,-71168,-20938,16909,-14899,2010,NaN,NaN,NaN,NaN,187170,103789,-84861,18928,50230,-71168,-20938,16909,-14899,2010
2022-06-23T22:00:00Z,3.741,3.798,3.64,3.739,8423,8423,8387,8387,703.5,708.25,686.6,696.1,103789,-84861,18928,50230,-71168,-20938,16909,-14899,2010,NaN,NaN,NaN,NaN,187170,103789,-84861,18928,50230,-71168,-20938,16909,-14899,2010
2022-06-26T22:00:00Z,3.7395,3.813,3.736,3.752,8254.5,8254.5,8254.5,8254.5,703.3,704.45,698.15,699.25,103789,-84861,18928,50230,-71168,-20938,16909,-14899,2010,NaN,NaN,NaN,NaN,187170,103789,-84861,18928,50230,-71168,-20938,16909,-14899,2010
2022-06-27T22:00:00Z,3.7535,3.843,3.7325,3.752,8384,8384,8384,8384,698.9,712.6,698.05,704.95,103666,-72469,31197,47782,-78478,-30696,14516,-15017,-501,NaN,NaN,NaN,NaN,182352,103666,-72469,31197,47782,-78478,-30696,14516,-15017,-501
2022-06-28T22:00:00Z,3.758,3.819,3.708,3.772,8493,8493,8493,8493,701.3,709.45,694.05,704.55,103666,-72469,31197,47782,-78478,-30696,14516,-15017,-501,NaN,NaN,NaN,NaN,182352,103666,-72469,31197,47782,-78478,-30696,14516,-15017,-501
2022-06-29T22:00:00Z,3.772,3.795,3.6725,3.678,8352,8352,8352,8352,704,707.25,693.05,694.15,103666,-72469,31197,47782,-78478,-30696,14516,-15017,-501,NaN,NaN,NaN,NaN,182352,103666,-72469,31197,47782,-78478,-30696,14516,-15017,-501
2022-06-30T22:00:00Z,3.678,3.7025,3.5535,3.613,NaN,NaN,NaN,NaN,689.9,691.4,672.15,679.05,103666,-72469,31197,47782,-78478,-30696,14516,-15017,-501,NaN,NaN,NaN,NaN,182352,103666,-72469,31197,47782,-78478,-30696,14516,-15017,-501
2022-07-03T22:00:00Z,3.615,3.6235,3.4,3.4285,7962,7962,7962,7962,675.05,676.95,649.5,651.25,94749,-63409,31340,54073,-85869,-31796,15516,-15060,456,NaN,NaN,NaN,NaN,183331,94749,-63409,31340,54073,-85869,-31796,15516,-15060,456
2022-07-05T22:00:00Z,3.4265,3.4595,3.273,3.4395,7872,7872,7872,7872,646,652.9,630.55,645.15,94749,-63409,31340,54073,-85869,-31796,15516,-15060,456,NaN,NaN,NaN,NaN,183331,94749,-63409,31340,54073,-85869,-31796,15516,-15060,456
2022-07-06T22:00:00Z,3.441,3.58,3.3965,3.5415,7581.5,7581.5,7581.5,7581.5,646,668.4,646,664.85,94749,-63409,31340,54073,-85869,-31796,15516,-15060,456,NaN,NaN,NaN,NaN,183331,94749,-63409,31340,54073,-85869,-31796,15516,-15060,456
2022-07-07T22:00:00Z,3.543,3.5715,3.444,3.52,7650,7650,7650,7650,660.9,665.95,650.7,660.8,94749,-63409,31340,54073,-85869,-31796,15516,-15060,456,NaN,NaN,NaN,NaN,183331,94749,-63409,31340,54073,-85869,-31796,15516,-15060,456
2022-07-10T22:00:00Z,3.505,3.5205,3.3865,3.425,7703.5,7703.5,7703.5,7703.5,659.6,659.6,643.05,648.9,94749,-63409,31340,54073,-85869,-31796,15516,-15060,456,NaN,NaN,NaN,NaN,183331,94749,-63409,31340,54073,-85869,-31796,15516,-15060,456
2022-07-11T22:00:00Z,3.4255,3.457,3.2465,3.259,7695.5,7695.5,7695.5,7695.5,646,647.1,622.5,626.25,87389,-60328,27061,52623,-78918,-26295,13967,-14733,-766,NaN,NaN,NaN,NaN,172037,87389,-60328,27061,52623,-78918,-26295,13967,-14733,-766
2022-07-12T22:00:00Z,3.261,3.343,3.2165,3.317,7449,7449,7449,7449,626.9,633.8,616.15,631.85,87389,-60328,27061,52623,-78918,-26295,13967,-14733,-766,NaN,NaN,NaN,NaN,172037,87389,-60328,27061,52623,-78918,-26295,13967,-14733,-766
2022-07-13T22:00:00Z,3.3105,3.33,3.1745,3.226,7356,7364.5,7179,7352,632.3,632.3,611.6,614.6,87389,-60328,27061,52623,-78918,-26295,13967,-14733,-766,NaN,NaN,NaN,NaN,172037,87389,-60328,27061,52623,-78918,-26295,13967,-14733,-766
2022-07-14T22:00:00Z,3.2285,3.2775,3.1315,3.245,7172,7174,6977,6977,608.4,622.2,601,616.4,87389,-60328,27061,52623,-78918,-26295,13967,-14733,-766,NaN,NaN,NaN,NaN,172037,87389,-60328,27061,52623,-78918,-26295,13967,-14733,-766
2022-07-17T22:00:00Z,3.2465,3.371,3.217,3.3165,7016,7270,7016,7270,617.6,636.5,617.6,630.95,87389,-60328,27061,52623,-78918,-26295,13967,-14733,-766,NaN,NaN,NaN,NaN,172037,87389,-60328,27061,52623,-78918,-26295,13967,-14733,-766
2022-07-18T22:00:00Z,3.3155,3.328,3.253,3.2935,7363.5,7363.5,7363.5,7363.5,623.2,627.1,617.1,624.15,86505,-62760,23745,52000,-75836,-23836,14616,-14525,91,NaN,NaN,NaN,NaN,174592,86505,-62760,23745,52000,-75836,-23836,14616,-14525,91
2022-07-19T22:00:00Z,3.2945,3.3755,3.2915,3.3135,7291,7291,7291,7291,629.9,637.4,626.35,627.6,86505,-62760,23745,52000,-75836,-23836,14616,-14525,91,NaN,NaN,NaN,NaN,174592,86505,-62760,23745,52000,-75836,-23836,14616,-14525,91
2022-07-20T22:00:00Z,3.3135,3.324,3.2505,3.306,7401,7401,7401,7401,622.1,626.1,614.95,622.85,86505,-62760,23745,52000,-75836,-23836,14616,-14525,91,NaN,NaN,NaN,NaN,174592,86505,-62760,23745,52000,-75836,-23836,14616,-14525,91
2022-07-21T22:00:00Z,3.305,3.399,3.2955,3.3225,7248,7248,7248,7248,625.4,635.45,624.2,627,86505,-62760,23745,52000,-75836,-23836,14616,-14525,91,NaN,NaN,NaN,NaN,174592,86505,-62760,23745,52000,-75836,-23836,14616,-14525,91
2022-07-24T22:00:00Z,3.323,3.405,3.3135,3.367,7367.5,7367.5,7367.5,7367.5,631.9,639.5,629.25,633.2,86505,-62760,23745,52000,-75836,-23836,14616,-14525,91,NaN,NaN,NaN,NaN,174592,86505,-62760,23745,52000,-75836,-23836,14616,-14525,91
2022-07-25T22:00:00Z,3.3675,3.4655,3.349,3.3905,7447,7447,7447,7447,639,645,631.75,633.9,87146,-60307,26839,52377,-78939,-26562,14193,-14470,-277,NaN,NaN,NaN,NaN,183958,87146,-60307,26839,52377,-78939,-26562,14193,-14470,-277
