time,open,high,low,close,"SOY1!, BMFBOVESPA: Open","SOY1!, BMFBOVESPA: High","SOY1!, BMFBOVESPA: Low","SOY1!, BMFBOVESPA: Close","SOJ.ROS1!, MATBAROFEX: Open","SOJ.ROS1!, MATBAROFEX: High","SOJ.ROS1!, MATBAROFEX: Low","SOJ.ROS1!, MATBAROFEX: Close","TGSB1!*JPYUSD, TOCOM: Open","TGSB1!*JPYUSD, TOCOM: High","TGSB1!*JPYUSD, TOCOM: Low","TGSB1!*JPYUSD, TOCOM: Close",Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net,MA,Smoothing Line,Volume,Volume MA,OI,Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net
2001-04-27T00:00:00Z,431.5,432.75,429.5,429.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76798,-63158,13640,13310,-43391,-30081,47751,-31310,16441,NaN,NaN,NaN,NaN,NaN,76798,-63158,13640,13310,-43391,-30081,47751,-31310,16441
2001-04-30T00:00:00Z,427,429,426,427.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76798,-63158,13640,13310,-43391,-30081,47751,-31310,16441,NaN,NaN,NaN,NaN,NaN,76798,-63158,13640,13310,-43391,-30081,47751,-31310,16441
2001-05-01T00:00:00Z,437.5,437.5,436.25,436.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62007,-57549,4458,17067,-36813,-19746,44201,-28913,15288,NaN,NaN,NaN,NaN,NaN,62007,-57549,4458,17067,-36813,-19746,44201,-28913,15288
2001-05-02T00:00:00Z,436.5,437,436,437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62007,-57549,4458,17067,-36813,-19746,44201,-28913,15288,NaN,NaN,NaN,NaN,NaN,62007,-57549,4458,17067,-36813,-19746,44201,-28913,15288
2001-05-03T00:00:00Z,439.75,440.75,439,439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62007,-57549,4458,17067,-36813,-19746,44201,-28913,15288,NaN,NaN,NaN,NaN,NaN,62007,-57549,4458,17067,-36813,-19746,44201,-28913,15288
2001-05-04T00:00:00Z,437,438,437,438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62007,-57549,4458,17067,-36813,-19746,44201,-28913,15288,NaN,NaN,NaN,NaN,NaN,62007,-57549,4458,17067,-36813,-19746,44201,-28913,15288
2001-05-07T00:00:00Z,441.5,442.25,439,440,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62007,-57549,4458,17067,-36813,-19746,44201,-28913,15288,NaN,NaN,NaN,NaN,NaN,62007,-57549,4458,17067,-36813,-19746,44201,-28913,15288
2001-05-08T00:00:00Z,438,439,437.25,437.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55827,-50885,4942,17177,-37492,-20315,43748,-28375,15373,NaN,NaN,NaN,NaN,NaN,55827,-50885,4942,17177,-37492,-20315,43748,-28375,15373
2001-05-09T00:00:00Z,440,441,440,440.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55827,-50885,4942,17177,-37492,-20315,43748,-28375,15373,NaN,NaN,NaN,NaN,NaN,55827,-50885,4942,17177,-37492,-20315,43748,-28375,15373
2001-05-10T00:00:00Z,438,439,436.5,438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55827,-50885,4942,17177,-37492,-20315,43748,-28375,15373,NaN,NaN,NaN,NaN,NaN,55827,-50885,4942,17177,-37492,-20315,43748,-28375,15373
2001-05-11T00:00:00Z,435,436,434.5,434.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55827,-50885,4942,17177,-37492,-20315,43748,-28375,15373,NaN,NaN,NaN,NaN,NaN,55827,-50885,4942,17177,-37492,-20315,43748,-28375,15373
2001-05-14T00:00:00Z,436,437.75,435.75,437.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55827,-50885,4942,17177,-37492,-20315,43748,-28375,15373,NaN,NaN,NaN,NaN,NaN,55827,-50885,4942,17177,-37492,-20315,43748,-28375,15373
2001-05-15T00:00:00Z,443,445.75,442.5,443.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49531,-56967,-7436,20826,-32876,-12050,47092,-27606,19486,NaN,NaN,NaN,NaN,NaN,49531,-56967,-7436,20826,-32876,-12050,47092,-27606,19486
2001-05-16T00:00:00Z,444,444,443,443.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49531,-56967,-7436,20826,-32876,-12050,47092,-27606,19486,NaN,NaN,NaN,NaN,NaN,49531,-56967,-7436,20826,-32876,-12050,47092,-27606,19486
2001-05-17T00:00:00Z,447,447.5,446.25,447.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49531,-56967,-7436,20826,-32876,-12050,47092,-27606,19486,NaN,NaN,NaN,NaN,NaN,49531,-56967,-7436,20826,-32876,-12050,47092,-27606,19486
2001-05-18T00:00:00Z,450,451,449.5,451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49531,-56967,-7436,20826,-32876,-12050,47092,-27606,19486,NaN,NaN,NaN,NaN,NaN,49531,-56967,-7436,20826,-32876,-12050,47092,-27606,19486
2001-05-21T00:00:00Z,448,448.5,446.25,446.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49531,-56967,-7436,20826,-32876,-12050,47092,-27606,19486,NaN,NaN,NaN,NaN,NaN,49531,-56967,-7436,20826,-32876,-12050,47092,-27606,19486
2001-05-22T00:00:00Z,443.75,444.75,443.25,443.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50463,-61168,-10705,21640,-30223,-8583,47106,-27818,19288,NaN,NaN,NaN,NaN,NaN,50463,-61168,-10705,21640,-30223,-8583,47106,-27818,19288
2001-05-23T00:00:00Z,444.5,447,444.5,445.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50463,-61168,-10705,21640,-30223,-8583,47106,-27818,19288,NaN,NaN,NaN,NaN,NaN,50463,-61168,-10705,21640,-30223,-8583,47106,-27818,19288
2001-05-24T00:00:00Z,446.25,448,446.25,448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50463,-61168,-10705,21640,-30223,-8583,47106,-27818,19288,NaN,NaN,NaN,NaN,NaN,50463,-61168,-10705,21640,-30223,-8583,47106,-27818,19288
2001-05-25T00:00:00Z,449.75,450,449.25,450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50463,-61168,-10705,21640,-30223,-8583,47106,-27818,19288,NaN,NaN,NaN,NaN,NaN,50463,-61168,-10705,21640,-30223,-8583,47106,-27818,19288
2001-05-29T00:00:00Z,448,448.5,446.5,446.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55654,-63334,-7680,21056,-32024,-10968,47490,-28842,18648,NaN,NaN,NaN,NaN,NaN,55654,-63334,-7680,21056,-32024,-10968,47490,-28842,18648
2001-05-30T00:00:00Z,439.5,440.5,439,439.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55654,-63334,-7680,21056,-32024,-10968,47490,-28842,18648,NaN,NaN,NaN,NaN,NaN,55654,-63334,-7680,21056,-32024,-10968,47490,-28842,18648
2001-05-31T00:00:00Z,437.75,439.25,437.75,438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55654,-63334,-7680,21056,-32024,-10968,47490,-28842,18648,NaN,NaN,NaN,NaN,NaN,55654,-63334,-7680,21056,-32024,-10968,47490,-28842,18648
2001-06-01T00:00:00Z,450.5,454.25,450.5,454.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55654,-63334,-7680,21056,-32024,-10968,47490,-28842,18648,NaN,NaN,NaN,NaN,NaN,55654,-63334,-7680,21056,-32024,-10968,47490,-28842,18648
2001-06-04T00:00:00Z,454,454,451.5,453.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55654,-63334,-7680,21056,-32024,-10968,47490,-28842,18648,NaN,NaN,NaN,NaN,NaN,55654,-63334,-7680,21056,-32024,-10968,47490,-28842,18648
2001-06-05T00:00:00Z,453,457.5,453,457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57288,-71593,-14305,22229,-28718,-6489,49014,-28220,20794,NaN,NaN,NaN,NaN,NaN,57288,-71593,-14305,22229,-28718,-6489,49014,-28220,20794
2001-06-06T00:00:00Z,452.25,453.75,452,452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57288,-71593,-14305,22229,-28718,-6489,49014,-28220,20794,NaN,NaN,NaN,NaN,NaN,57288,-71593,-14305,22229,-28718,-6489,49014,-28220,20794
2001-06-07T00:00:00Z,461.5,462.75,460.5,461.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57288,-71593,-14305,22229,-28718,-6489,49014,-28220,20794,NaN,NaN,NaN,NaN,NaN,57288,-71593,-14305,22229,-28718,-6489,49014,-28220,20794
2001-06-08T00:00:00Z,461.25,461.25,458,458.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57288,-71593,-14305,22229,-28718,-6489,49014,-28220,20794,NaN,NaN,NaN,NaN,NaN,57288,-71593,-14305,22229,-28718,-6489,49014,-28220,20794
2001-06-12T00:00:00Z,471.5,473.75,471.25,473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57186,-82633,-25447,31929,-24701,7228,46493,-28274,18219,NaN,NaN,NaN,NaN,NaN,57186,-82633,-25447,31929,-24701,7228,46493,-28274,18219
2001-06-13T00:00:00Z,473.5,473.5,472,473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57186,-82633,-25447,31929,-24701,7228,46493,-28274,18219,NaN,NaN,NaN,NaN,NaN,57186,-82633,-25447,31929,-24701,7228,46493,-28274,18219
2001-06-14T00:00:00Z,474,475,472.5,474.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57186,-82633,-25447,31929,-24701,7228,46493,-28274,18219,NaN,NaN,NaN,NaN,NaN,57186,-82633,-25447,31929,-24701,7228,46493,-28274,18219
2001-06-15T00:00:00Z,470.5,470.75,469.5,469.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57186,-82633,-25447,31929,-24701,7228,46493,-28274,18219,NaN,NaN,NaN,NaN,NaN,57186,-82633,-25447,31929,-24701,7228,46493,-28274,18219
2001-06-18T00:00:00Z,443,447,438.75,447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57186,-82633,-25447,31929,-24701,7228,46493,-28274,18219,NaN,NaN,NaN,NaN,NaN,57186,-82633,-25447,31929,-24701,7228,46493,-28274,18219
2001-06-19T00:00:00Z,446.5,449.5,446,446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56615,-79414,-22799,31855,-24892,6963,43653,-27817,15836,NaN,NaN,NaN,NaN,NaN,56615,-79414,-22799,31855,-24892,6963,43653,-27817,15836
2001-06-20T00:00:00Z,447.75,449,446.5,448.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56615,-79414,-22799,31855,-24892,6963,43653,-27817,15836,NaN,NaN,NaN,NaN,NaN,56615,-79414,-22799,31855,-24892,6963,43653,-27817,15836
2001-06-21T00:00:00Z,442.25,444.5,441.75,443.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56615,-79414,-22799,31855,-24892,6963,43653,-27817,15836,NaN,NaN,NaN,NaN,NaN,56615,-79414,-22799,31855,-24892,6963,43653,-27817,15836
2001-06-22T00:00:00Z,439.5,442.75,439.5,442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56615,-79414,-22799,31855,-24892,6963,43653,-27817,15836,NaN,NaN,NaN,NaN,NaN,56615,-79414,-22799,31855,-24892,6963,43653,-27817,15836
2001-06-25T00:00:00Z,433.75,434,431.25,432.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56615,-79414,-22799,31855,-24892,6963,43653,-27817,15836,NaN,NaN,NaN,NaN,NaN,56615,-79414,-22799,31855,-24892,6963,43653,-27817,15836
2001-06-26T00:00:00Z,432,432.75,431.5,431.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56670,-79006,-22336,22684,-19195,3489,42977,-24130,18847,NaN,NaN,NaN,NaN,NaN,56670,-79006,-22336,22684,-19195,3489,42977,-24130,18847
2001-06-27T00:00:00Z,439,439.5,438.25,439.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56670,-79006,-22336,22684,-19195,3489,42977,-24130,18847,NaN,NaN,NaN,NaN,NaN,56670,-79006,-22336,22684,-19195,3489,42977,-24130,18847
2001-06-28T00:00:00Z,443.75,444.5,443.5,444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56670,-79006,-22336,22684,-19195,3489,42977,-24130,18847,NaN,NaN,NaN,NaN,NaN,56670,-79006,-22336,22684,-19195,3489,42977,-24130,18847
2001-06-29T00:00:00Z,440.5,440.5,439,439.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56670,-79006,-22336,22684,-19195,3489,42977,-24130,18847,NaN,NaN,NaN,NaN,NaN,56670,-79006,-22336,22684,-19195,3489,42977,-24130,18847
2001-07-02T00:00:00Z,463,463.5,459.25,461.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56670,-79006,-22336,22684,-19195,3489,42977,-24130,18847,NaN,NaN,NaN,NaN,NaN,56670,-79006,-22336,22684,-19195,3489,42977,-24130,18847
2001-07-03T00:00:00Z,475,475,472.25,472.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48725,-91426,-42701,41951,-18751,23200,44888,-25387,19501,NaN,NaN,NaN,NaN,NaN,48725,-91426,-42701,41951,-18751,23200,44888,-25387,19501
2001-07-05T00:00:00Z,474.5,475,471,474.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48725,-91426,-42701,41951,-18751,23200,44888,-25387,19501,NaN,NaN,NaN,NaN,NaN,48725,-91426,-42701,41951,-18751,23200,44888,-25387,19501
2001-07-06T00:00:00Z,480,481,478.5,480.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48725,-91426,-42701,41951,-18751,23200,44888,-25387,19501,NaN,NaN,NaN,NaN,NaN,48725,-91426,-42701,41951,-18751,23200,44888,-25387,19501
2001-07-09T00:00:00Z,474.25,475.75,473,475.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48725,-91426,-42701,41951,-18751,23200,44888,-25387,19501,NaN,NaN,NaN,NaN,NaN,48725,-91426,-42701,41951,-18751,23200,44888,-25387,19501
2001-07-10T00:00:00Z,488.5,496.75,486.5,495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48548,-102051,-53503,51299,-19090,32209,47338,-26044,21294,NaN,NaN,NaN,NaN,NaN,48548,-102051,-53503,51299,-19090,32209,47338,-26044,21294
2001-07-11T00:00:00Z,496,500,494.5,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48548,-102051,-53503,51299,-19090,32209,47338,-26044,21294,NaN,NaN,NaN,NaN,NaN,48548,-102051,-53503,51299,-19090,32209,47338,-26044,21294
2001-07-12T00:00:00Z,504.75,508,502,506.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48548,-102051,-53503,51299,-19090,32209,47338,-26044,21294,NaN,NaN,NaN,NaN,NaN,48548,-102051,-53503,51299,-19090,32209,47338,-26044,21294
2001-07-13T00:00:00Z,524.5,528,520,520.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48548,-102051,-53503,51299,-19090,32209,47338,-26044,21294,NaN,NaN,NaN,NaN,NaN,48548,-102051,-53503,51299,-19090,32209,47338,-26044,21294
2001-07-16T00:00:00Z,519,519,513.5,513.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48548,-102051,-53503,51299,-19090,32209,47338,-26044,21294,NaN,NaN,NaN,NaN,NaN,48548,-102051,-53503,51299,-19090,32209,47338,-26044,21294
2001-07-17T00:00:00Z,514,532,513.5,531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51951,-121165,-69214,57799,-13980,43819,52426,-27031,25395,NaN,NaN,NaN,NaN,NaN,51951,-121165,-69214,57799,-13980,43819,52426,-27031,25395
2001-07-18T00:00:00Z,523,524,509,509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51951,-121165,-69214,57799,-13980,43819,52426,-27031,25395,NaN,NaN,NaN,NaN,NaN,51951,-121165,-69214,57799,-13980,43819,52426,-27031,25395
2001-07-19T00:00:00Z,510,515,508,513.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51951,-121165,-69214,57799,-13980,43819,52426,-27031,25395,NaN,NaN,NaN,NaN,NaN,51951,-121165,-69214,57799,-13980,43819,52426,-27031,25395
2001-07-20T00:00:00Z,509,509.75,503.5,503.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51951,-121165,-69214,57799,-13980,43819,52426,-27031,25395,NaN,NaN,NaN,NaN,NaN,51951,-121165,-69214,57799,-13980,43819,52426,-27031,25395
2001-07-23T00:00:00Z,482,485,479.5,483.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51951,-121165,-69214,57799,-13980,43819,52426,-27031,25395,NaN,NaN,NaN,NaN,NaN,51951,-121165,-69214,57799,-13980,43819,52426,-27031,25395
2001-07-24T00:00:00Z,506,510,501,504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51076,-117722,-66646,52823,-9803,43020,49787,-26161,23626,NaN,NaN,NaN,NaN,NaN,51076,-117722,-66646,52823,-9803,43020,49787,-26161,23626
2001-07-25T00:00:00Z,497.25,503,493.5,499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51076,-117722,-66646,52823,-9803,43020,49787,-26161,23626,NaN,NaN,NaN,NaN,NaN,51076,-117722,-66646,52823,-9803,43020,49787,-26161,23626
2001-07-26T00:00:00Z,506.5,510.25,505.25,510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51076,-117722,-66646,52823,-9803,43020,49787,-26161,23626,NaN,NaN,NaN,NaN,NaN,51076,-117722,-66646,52823,-9803,43020,49787,-26161,23626
2001-07-27T00:00:00Z,502.75,507,500.5,506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51076,-117722,-66646,52823,-9803,43020,49787,-26161,23626,NaN,NaN,NaN,NaN,NaN,51076,-117722,-66646,52823,-9803,43020,49787,-26161,23626
2001-07-30T00:00:00Z,510,516,507.5,513.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51076,-117722,-66646,52823,-9803,43020,49787,-26161,23626,NaN,NaN,NaN,NaN,NaN,51076,-117722,-66646,52823,-9803,43020,49787,-26161,23626
2001-07-31T00:00:00Z,496,497,493.25,494.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49152,-108039,-58887,43094,-9756,33338,52714,-27165,25549,NaN,NaN,NaN,NaN,NaN,49152,-108039,-58887,43094,-9756,33338,52714,-27165,25549
2001-08-01T00:00:00Z,513.25,516,508,513.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49152,-108039,-58887,43094,-9756,33338,52714,-27165,25549,NaN,NaN,NaN,NaN,NaN,49152,-108039,-58887,43094,-9756,33338,52714,-27165,25549
2001-08-02T00:00:00Z,509.5,512.75,509.5,510.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49152,-108039,-58887,43094,-9756,33338,52714,-27165,25549,NaN,NaN,NaN,NaN,NaN,49152,-108039,-58887,43094,-9756,33338,52714,-27165,25549
2001-08-03T00:00:00Z,494,497.5,494,495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49152,-108039,-58887,43094,-9756,33338,52714,-27165,25549,NaN,NaN,NaN,NaN,NaN,49152,-108039,-58887,43094,-9756,33338,52714,-27165,25549
2001-08-06T00:00:00Z,489.5,491.25,487.25,487.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49152,-108039,-58887,43094,-9756,33338,52714,-27165,25549,NaN,NaN,NaN,NaN,NaN,49152,-108039,-58887,43094,-9756,33338,52714,-27165,25549
2001-08-07T00:00:00Z,499,502,499,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51542,-99333,-47791,36253,-14411,21842,48536,-22587,25949,NaN,NaN,NaN,NaN,NaN,51542,-99333,-47791,36253,-14411,21842,48536,-22587,25949
2001-08-08T00:00:00Z,500,503,497,502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51542,-99333,-47791,36253,-14411,21842,48536,-22587,25949,NaN,NaN,NaN,NaN,NaN,51542,-99333,-47791,36253,-14411,21842,48536,-22587,25949
2001-08-09T00:00:00Z,501,505,500,504.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51542,-99333,-47791,36253,-14411,21842,48536,-22587,25949,NaN,NaN,NaN,NaN,NaN,51542,-99333,-47791,36253,-14411,21842,48536,-22587,25949
2001-08-10T00:00:00Z,505.25,509,503.25,508.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51542,-99333,-47791,36253,-14411,21842,48536,-22587,25949,NaN,NaN,NaN,NaN,NaN,51542,-99333,-47791,36253,-14411,21842,48536,-22587,25949
2001-08-13T00:00:00Z,513.5,514,509,512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51542,-99333,-47791,36253,-14411,21842,48536,-22587,25949,NaN,NaN,NaN,NaN,NaN,51542,-99333,-47791,36253,-14411,21842,48536,-22587,25949
2001-08-14T00:00:00Z,516,516,512.5,513.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54738,-103732,-48994,39421,-17283,22138,49808,-22952,26856,NaN,NaN,NaN,NaN,NaN,54738,-103732,-48994,39421,-17283,22138,49808,-22952,26856
2001-08-15T00:00:00Z,507.75,509.5,505.25,508.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54738,-103732,-48994,39421,-17283,22138,49808,-22952,26856,NaN,NaN,NaN,NaN,NaN,54738,-103732,-48994,39421,-17283,22138,49808,-22952,26856
2001-08-16T00:00:00Z,513,514.75,511.5,512.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54738,-103732,-48994,39421,-17283,22138,49808,-22952,26856,NaN,NaN,NaN,NaN,NaN,54738,-103732,-48994,39421,-17283,22138,49808,-22952,26856
2001-08-17T00:00:00Z,499.5,502.5,499.5,501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54738,-103732,-48994,39421,-17283,22138,49808,-22952,26856,NaN,NaN,NaN,NaN,NaN,54738,-103732,-48994,39421,-17283,22138,49808,-22952,26856
2001-08-20T00:00:00Z,492,493,490,491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54738,-103732,-48994,39421,-17283,22138,49808,-22952,26856,NaN,NaN,NaN,NaN,NaN,54738,-103732,-48994,39421,-17283,22138,49808,-22952,26856
2001-08-21T00:00:00Z,490.75,491.75,489,489.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60862,-103252,-42390,32896,-18216,14680,50413,-22703,27710,NaN,NaN,NaN,NaN,NaN,60862,-103252,-42390,32896,-18216,14680,50413,-22703,27710
2001-08-22T00:00:00Z,491.25,492.75,489,492.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60862,-103252,-42390,32896,-18216,14680,50413,-22703,27710,NaN,NaN,NaN,NaN,NaN,60862,-103252,-42390,32896,-18216,14680,50413,-22703,27710
2001-08-23T00:00:00Z,486,487,484.5,484.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60862,-103252,-42390,32896,-18216,14680,50413,-22703,27710,NaN,NaN,NaN,NaN,NaN,60862,-103252,-42390,32896,-18216,14680,50413,-22703,27710
2001-08-24T00:00:00Z,482,482,479.5,481.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60862,-103252,-42390,32896,-18216,14680,50413,-22703,27710,NaN,NaN,NaN,NaN,NaN,60862,-103252,-42390,32896,-18216,14680,50413,-22703,27710
2001-08-27T00:00:00Z,475,479,475,476.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60862,-103252,-42390,32896,-18216,14680,50413,-22703,27710,NaN,NaN,NaN,NaN,NaN,60862,-103252,-42390,32896,-18216,14680,50413,-22703,27710
2001-08-28T00:00:00Z,489,489.25,487.5,489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60329,-98449,-38120,26573,-14846,11727,48749,-22356,26393,NaN,NaN,NaN,NaN,NaN,60329,-98449,-38120,26573,-14846,11727,48749,-22356,26393
