,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ar.L2.close,ma.L1.close
1066,1991-03-11 01:00:00+00:00,-1487.3277026326527,-1469.6805571950956,-1480.2268569220857,0.009058392359975468,0.00015380987555405575,0.9510107981734898,5,True,252,13000,2,1,0 days 00:00:00.184200,corn,0.2507170408770516,0.0621574076492611,0.2551199694290903
1067,1991-03-18 01:00:00+00:00,-1491.326199201911,-1473.679053764354,-1484.225353491344,0.009001548483298415,0.00015137081311064108,0.9529527805817621,5,True,252,13000,2,1,0 days 00:00:00.241308,corn,0.26406512300751156,0.06146450632845668,0.2693748160037547
1068,1991-03-25 01:00:00+00:00,-1491.9584469952774,-1474.3113015577203,-1484.8576012847104,0.00896302329775526,0.00015099864447336352,0.952327602575736,5,True,252,13000,2,1,0 days 00:00:00.259501,corn,0.26010660396270596,0.061364887854559444,0.2649738528503807
1069,1991-04-02 01:00:00+00:00,-1493.573918584274,-1475.9267731467169,-1486.473072873707,0.00890295532172071,0.00015000927172320076,0.9518225611345257,5,True,252,13000,2,1,0 days 00:00:00.189290,corn,0.26244889812860117,0.06139585788008714,0.2677092751523163
1070,1991-04-09 00:00:00+00:00,-1492.1919169214962,-1474.544771483939,-1485.0910712109292,0.008957144294343656,0.00015084564247695479,0.9540404883133621,5,True,252,13000,2,1,0 days 00:00:00.217601,corn,0.27429529425393434,0.06162246796710455,0.2795865927297226
1071,1991-04-16 00:00:00+00:00,-1489.7331014970569,-1472.0859560594997,-1482.6322557864898,0.009025371400838153,0.00015233503483625446,0.9519085137286374,5,True,252,13000,2,1,0 days 00:00:00.252945,corn,0.25443935956701386,0.06180332112274314,0.25862785695499285
1072,1991-04-23 00:00:00+00:00,-1488.784203838567,-1471.1370584010099,-1481.683358128,0.009024881305493304,0.00015288974006063017,0.9509511834089422,5,True,252,13000,2,1,0 days 00:00:00.219116,corn,0.2516606069697299,0.06202617633706524,0.2561335393742039
1073,1991-04-30 00:00:00+00:00,-1490.3282959302946,-1472.6811504927375,-1483.2274502197276,0.008997050570412236,0.0001519645641400063,0.9521291881407877,5,True,252,13000,2,1,0 days 00:00:00.335594,corn,0.25022097077781474,0.061696741031745835,0.2541907022142258
1074,1991-05-07 00:00:00+00:00,-1487.1812046592186,-1469.5340592216614,-1480.0803589486516,0.009162194276168833,0.00015393643086326116,0.9531661989244311,5,True,252,13000,2,1,0 days 00:00:00.305337,corn,0.26056371586074323,0.06509428786914179,0.26452558618460126
1075,1991-05-14 00:00:00+00:00,-1490.5563093566152,-1472.909163919058,-1483.4554636460482,0.009102022072131812,0.00015182742428867575,0.9466521292359019,5,True,252,13000,2,1,0 days 00:00:00.266141,corn,0.24982692661172334,0.06399510248578903,0.2540944344315025
1076,1991-05-21 00:00:00+00:00,-1483.2389510971166,-1465.5918056595594,-1476.1381053865496,0.009177809926743195,0.00015630183845871936,0.9548065726559525,5,True,252,13000,2,1,0 days 00:00:00.369762,corn,0.260685904496783,0.0634312091184996,0.2644834601377386
1077,1991-05-29 00:00:00+00:00,-1482.40945045965,-1464.762305022093,-1475.308604749083,0.009216313116990955,0.00015683088606907803,0.9551202954264381,5,True,252,13000,2,1,0 days 00:00:00.275255,corn,0.2615998533507393,0.06329580274998782,0.26514256202107284
1078,1991-06-05 00:00:00+00:00,-1481.588680590582,-1463.941535153025,-1474.487834880015,0.009207365088236365,0.00015733123237618421,0.9589588693326971,5,True,252,13000,2,1,0 days 00:00:00.245215,corn,0.27914251336731105,0.06290148383415353,0.28303504172202343
1079,1991-06-12 00:00:00+00:00,-1484.3120567121618,-1466.6649112746047,-1477.2112110015948,0.009183486486969894,0.00015564859759700455,0.9603775528104155,5,True,252,13000,2,1,0 days 00:00:00.226039,corn,0.27600556216265076,0.06258466166436552,0.2790606598096147
1080,1991-06-19 00:00:00+00:00,-1471.3166071836508,-1453.6694617460937,-1464.2157614730838,0.009300043513059918,0.0001639282470713269,0.9692463665570338,5,True,252,13000,2,1,0 days 00:00:00.272113,corn,0.32319830869439853,0.06315967391083221,0.32692262080604695
1081,1991-06-26 00:00:00+00:00,-1469.7090773360328,-1452.0619318984757,-1462.6082316254658,0.009333082204755056,0.0001650819556736329,0.9744995568714416,5,True,252,13000,2,1,0 days 00:00:00.219378,corn,0.3548401523929626,0.06317217771040518,0.3578474767714447
1082,1991-07-03 00:00:00+00:00,-1474.9557846967268,-1457.3086392591697,-1467.8549389861598,0.009275808994551153,0.00016181380599256955,0.9764618412169843,5,True,252,13000,2,1,0 days 00:00:00.183988,corn,0.30109864041279527,0.06638984233806548,0.30107752165927615
1083,1991-07-11 00:00:00+00:00,-1488.1179121110317,-1470.4707666734746,-1481.0170664004647,0.008976989362422005,0.00015370049531729038,0.9905745512557534,5,True,252,13000,2,1,0 days 00:00:00.486219,corn,0.06322702601629374,0.06498665784560978,0.015103267020550192
1084,1991-07-18 00:00:00+00:00,-1505.318471349612,-1487.671325912055,-1498.217625639045,0.008788897621608357,0.00014326817901963703,0.9902014545074163,5,True,252,13000,2,1,0 days 00:00:00.380595,corn,0.3553561010719775,0.06572934253879774,0.3520896624688719
1085,1991-07-25 00:00:00+00:00,-1524.7793595999815,-1507.1322141624244,-1517.6785138894145,0.00849070743812513,0.00013260713061952702,0.9961609206844347,5,True,252,13000,2,1,0 days 00:00:00.307028,corn,0.44335082630989014,0.06487586277955781,0.44124374583172643
1086,1991-08-01 00:00:00+00:00,-1537.7439404928168,-1520.0967950552597,-1530.6430947822498,0.008204176159420462,0.00012595987678642285,0.9989901306348264,5,True,252,13000,2,1,0 days 00:00:00.299599,corn,0.5646439705024954,0.06537234433978042,0.563580836651419
1087,1991-08-08 00:00:00+00:00,-1549.3774711194355,-1531.7303256818784,-1542.2766254088685,0.008120104449345949,0.00012025201485978562,0.9934823763152794,5,True,252,13000,2,1,0 days 00:00:00.282431,corn,0.41271258666205096,0.06481278456731777,0.41095114792104237
1088,1991-08-15 00:00:00+00:00,-1551.816972657703,-1534.1698272201459,-1544.716126947136,0.00813019663727816,0.0001191125781002503,0.9973724800121513,5,True,252,13000,2,1,0 days 00:00:00.458325,corn,0.9847769115209026,0.07542020096879913,0.9852855126435038
1089,1991-08-22 00:00:00+00:00,-1586.852851426932,-1569.2057059893748,-1579.752005716365,0.007784313388885557,0.00010363932755506699,1.001785468354747,5,True,252,13000,2,1,0 days 00:00:00.411150,corn,1.3860072144487223,0.06411855881509411,1.384954283693154
1090,1991-08-29 00:00:00+00:00,-1586.799286203985,-1569.152140766428,-1579.698440493418,0.00780476565436171,0.00010366118514952373,1.0018837455393084,5,True,252,13000,2,1,0 days 00:00:00.136390,corn,21.259659421457208,0.5068300076126682,21.259447309602862
1091,1991-09-06 00:00:00+00:00,-1587.6872029622032,-1570.040057524646,-1580.5863572516362,0.00781954584580339,0.00010329558205576419,1.0004117434646325,5,True,252,13000,2,1,0 days 00:00:00.487756,corn,0.4587928854721487,0.06289873060120091,0.4552584787146166
1092,1991-09-13 00:00:00+00:00,-1582.8018640338455,-1565.1547185962884,-1575.7010183232785,0.007906027146254765,0.00010531792939771437,1.0003417236884844,5,True,252,13000,2,1,0 days 00:00:00.337627,corn,0.4703052583248177,0.06345286744846243,0.46685263809691385
1093,1991-09-20 00:00:00+00:00,-1584.3624786045175,-1566.7153331669604,-1577.2616328939505,0.007856791129585115,0.00010466760528102625,1.0005319945304745,5,True,252,13000,2,1,0 days 00:00:00.303546,corn,1.0046987490399242,0.06814901942949284,1.0037282399268515
1094,1991-09-27 00:00:00+00:00,-1580.913988855088,-1563.266843417531,-1573.813143144521,0.007956915258420598,0.00010611122239866692,1.0013657233776811,5,True,252,13000,2,1,0 days 00:00:00.152837,corn,5.708355075724617,0.2136258481329257,5.708461085456156
1095,1991-10-04 00:00:00+00:00,-1587.450787250095,-1569.8036418125378,-1580.349941539528,0.007816641660269638,0.00010339317756617292,1.0017163781666054,5,True,252,13000,2,1,0 days 00:00:00.324769,corn,1.2953418134762191,0.0710155561816254,1.2943664435753928
1096,1991-10-11 00:00:00+00:00,-1587.6924013387684,-1570.0452559012112,-1580.5915556282014,0.007805272678942952,0.00010329397170829612,1.001799088221002,5,True,252,13000,2,1,0 days 00:00:00.511620,corn,1.2391065843850821,0.06900139772177079,1.23806274439532
1097,1991-10-18 00:00:00+00:00,-1587.0946362141176,-1569.4474907765605,-1579.9937905035506,0.007837885495828475,0.00010353954234484877,1.0015872339583396,5,True,252,13000,2,1,0 days 00:00:00.315461,corn,0.9444517141695279,0.06495193377841715,0.9432677768590964
1098,1991-10-25 00:00:00+00:00,-1587.652384551564,-1570.0052391140068,-1580.551538840997,0.007828338069131607,0.00010331050390355556,1.0021211349237706,5,True,252,13000,2,1,0 days 00:00:00.309051,corn,1.1365907120084315,0.06569494362990753,1.1355603016564804
1099,1991-11-01 01:00:00+00:00,-1586.3277315676423,-1568.6805861300852,-1579.2268858570753,0.007841202563378646,0.0001038551910479144,1.0016337136554767,5,True,252,13000,2,1,0 days 00:00:00.412944,corn,1.4748791057541393,0.07779754039967877,1.4739876704504176
1100,1991-11-08 01:00:00+00:00,-1585.7596275470723,-1568.1124821095152,-1578.6587818365053,0.007842565786912647,0.00010408921291515007,1.0015362943880917,5,True,252,13000,2,1,0 days 00:00:00.428867,corn,0.8062087026125959,0.06331368874304766,0.8048519548148161
1101,1991-11-15 01:00:00+00:00,-1582.7533881853142,-1565.106242747757,-1575.6525424747472,0.00790488341271397,0.00010533895809046443,1.0012885037961166,5,True,252,13000,2,1,0 days 00:00:00.350225,corn,0.8654994378222426,0.06483698145433528,0.864217428681283
1102,1991-11-22 01:00:00+00:00,-1579.971144713024,-1562.3239992754668,-1572.870299002457,0.007950931531247105,0.00010650595211196259,0.9998267297553516,5,True,252,13000,2,1,0 days 00:00:00.295405,corn,0.36576021782918255,0.06452822930649438,0.361471743384589
1103,1991-12-02 01:00:00+00:00,-1580.5417359247176,-1562.8945904871605,-1573.4408902141506,0.007959606381955295,0.00010626871189926375,0.9995494157602858,5,True,252,13000,2,1,0 days 00:00:00.528499,corn,0.06308487012338328,0.06337840882175612,0.009084904329073816
1104,1991-12-09 01:00:00+00:00,-1581.3645928817996,-1563.7174474442425,-1574.2637471712326,0.007923924274387215,0.00010591657346747798,0.9961483355069968,5,True,252,13000,2,1,0 days 00:00:00.402758,corn,0.3131605331304,0.0635804469986076,0.30892585187592514
1105,1991-12-16 01:00:00+00:00,-1584.4995161404822,-1566.852370702925,-1577.3986704299152,0.00787155206108404,0.00010460877315441896,0.9955771125708904,5,True,252,13000,2,1,0 days 00:00:00.287924,corn,0.2718759202549939,0.06363314473601847,0.266634424533982
1106,1991-12-23 01:00:00+00:00,-1586.6304818765839,-1568.9833364390267,-1579.5296361660169,0.007809331709568791,0.00010372419612847315,0.9946220976221392,5,True,252,13000,2,1,0 days 00:00:00.255632,corn,0.2619733814384383,0.06316355107988367,0.2566636129130353
1107,1991-12-31 01:00:00+00:00,-1587.0258032240476,-1569.3786577864905,-1579.9249575134806,0.007800777261359302,0.00010356203835116185,0.9941820189864059,5,True,252,13000,2,1,0 days 00:00:00.237221,corn,0.254325320823133,0.06318823359827999,0.24885660563625406
1108,1992-01-08 01:00:00+00:00,-1588.6048939765678,-1570.9577485390107,-1581.5040482660008,0.0077549001756573544,0.00010291603392996771,0.9938772609728384,5,True,252,13000,2,1,0 days 00:00:00.270162,corn,0.2430917417309698,0.06310431746656943,0.23725195847841601
1109,1992-01-15 01:00:00+00:00,-1589.5817419366867,-1571.9345964991296,-1582.4808962261197,0.007724737683246955,0.00010251934060723327,0.9951441930011182,5,True,252,13000,2,1,0 days 00:00:00.271984,corn,0.24963437726046595,0.06370139922381515,0.2438580512937984
1110,1992-01-22 01:00:00+00:00,-1590.4125160277522,-1572.765370590195,-1583.3116703171852,0.007682512280121057,0.000102182300237922,0.9955277384845107,5,True,252,13000,2,1,0 days 00:00:00.271963,corn,0.2632595212199717,0.06365807781114875,0.2577816364998404
1111,1992-01-29 01:00:00+00:00,-1590.562631258284,-1572.9154858207269,-1583.461785547717,0.0076302684992235826,0.00010212511911083708,1.0014395863523393,5,True,252,13000,2,1,0 days 00:00:00.339472,corn,0.06318683363557458,0.0634694681539507,
1112,1992-02-05 01:00:00+00:00,-1593.982114387737,-1576.33496895018,-1586.88126867717,0.007576232953254831,0.00010075360388886085,0.9959474567654669,5,True,252,13000,2,1,0 days 00:00:00.285509,corn,0.2598158192258303,0.06423962966055898,0.25422588060824475
1113,1992-02-12 01:00:00+00:00,-1611.1649254051445,-1593.5177799675873,-1604.0640796945775,0.007340337711025311,9.410013211204302e-05,0.9898856902418203,5,True,252,13000,2,1,0 days 00:00:00.270154,corn,0.21936101543289696,0.062392976294731124,0.2127878657860008
1114,1992-02-20 01:00:00+00:00,-1611.497100307065,-1593.8499548695079,-1604.396254596498,0.007322141339038118,9.397550199681091e-05,0.9898613273487733,5,True,252,13000,2,1,0 days 00:00:00.441258,corn,0.21984537177898883,0.062389520400794,0.21333869854210497
1115,1992-02-27 01:00:00+00:00,-1609.6128054486448,-1591.9656600110877,-1602.5119597380778,0.007386256509505199,9.469049615605288e-05,0.9905302616003655,5,True,252,13000,2,1,0 days 00:00:00.291873,corn,0.227147942964225,0.06296144541569144,0.22069418377077732
1116,1992-03-05 01:00:00+00:00,-1599.5964681484384,-1581.9493227108812,-1592.4956224378714,0.007464488598258863,9.857309671860576e-05,0.9902000378383935,5,True,252,13000,2,1,0 days 00:00:00.261260,corn,0.22821753515452423,0.06570702956244553,0.22115207758722757
1117,1992-03-12 01:00:00+00:00,-1612.009715820137,-1594.3625703825799,-1604.90887010957,0.007320725293576051,9.378794984239904e-05,0.9911365134629577,5,True,252,13000,2,1,0 days 00:00:00.253011,corn,0.23674025037702953,0.06286928590238083,0.23116003957264988
1118,1992-03-19 01:00:00+00:00,-1611.5396073316565,-1593.8924618940994,-1604.4387616210895,0.0073341572821827,9.395927144639173e-05,0.9898344301386244,5,True,252,13000,2,1,0 days 00:00:00.398908,corn,0.23840707284475257,0.06259554975845959,0.23318013146274494
1119,1992-03-26 01:00:00+00:00,-1609.8979395611482,-1592.250794123591,-1602.7970938505812,0.007372572998644116,9.457983284794221e-05,0.9886324454562523,5,True,252,13000,2,1,0 days 00:00:00.284303,corn,0.2254830837501899,0.06274539955579084,0.21977572679274396
1120,1992-04-02 01:00:00+00:00,-1614.2272621654406,-1596.5801167278835,-1607.1264164548736,0.007241933630296481,9.297044333218146e-05,0.9907480425776105,5,True,252,13000,2,1,0 days 00:00:00.310765,corn,0.22742147322826461,0.0629635603558131,0.2213844340975534
1121,1992-04-09 00:00:00+00:00,-1619.9981164093638,-1602.3509709718066,-1612.8972706987968,0.00711753156976289,9.085694004086192e-05,0.9894905233572437,5,True,252,13000,2,1,0 days 00:00:00.245545,corn,0.23019209566852245,0.06302539026321616,0.22458766123887708
1122,1992-04-21 00:00:00+00:00,-1615.3838063144876,-1597.7366608769305,-1608.2829606039206,0.007243837666896225,9.255625768799567e-05,0.9903102929610371,5,True,252,13000,2,1,0 days 00:00:00.253966,corn,0.2517347685293451,0.0641608290246238,0.24703456111082348
1123,1992-04-28 00:00:00+00:00,-1616.5913431842891,-1598.944197746732,-1609.4904974737221,0.007247452728974786,9.210197233161172e-05,0.9917952189952229,5,True,252,13000,2,1,0 days 00:00:00.274586,corn,0.25944415305547613,0.06349544399628007,0.2545701175797021
1124,1992-05-05 00:00:00+00:00,-1624.1266645943592,-1606.479519156802,-1617.0258188837922,0.007126589783874,8.939115306989779e-05,0.9956062076110495,5,True,252,13000,2,1,0 days 00:00:00.250035,corn,0.25024636740250006,0.06505816626736437,0.2435473200165458
1125,1992-05-12 00:00:00+00:00,-1624.7455244095281,-1607.098378971971,-1617.6446786989611,0.007057250056850605,8.92512581359413e-05,0.9991130354292471,5,True,252,13000,2,1,0 days 00:00:00.344459,corn,0.06299491494855512,0.0647053161886825,0.015507034169901646
1126,1992-05-19 00:00:00+00:00,-1630.1878724098187,-1612.5407269722616,-1623.0870266992517,0.007079891201577805,8.726454948761575e-05,0.9983066928850781,5,True,252,13000,2,1,0 days 00:00:00.304007,corn,0.30669917042461897,0.06407382621993474,0.3008382242495841
1127,1992-05-27 00:00:00+00:00,-1631.8982460381812,-1614.251100600624,-1624.7974003276142,0.007003761540819777,8.677275504155147e-05,0.9953191322241486,5,True,252,13000,2,1,0 days 00:00:00.487637,corn,0.0632518833572589,0.06419870055565907,0.023103610554383643
1128,1992-06-03 00:00:00+00:00,-1629.6404441727855,-1611.9932987352283,-1622.5395984622185,0.007066735164803329,8.745617263648387e-05,0.9989574105373483,5,True,252,13000,2,1,0 days 00:00:00.466542,corn,0.32092422540481225,0.06549384049952067,0.31535178268001784
1129,1992-06-10 00:00:00+00:00,-1633.856059024924,-1616.2089135873669,-1626.755213314357,0.006973606702135636,8.604422214673881e-05,0.9980285264579233,5,True,252,13000,2,1,0 days 00:00:00.403660,corn,0.08623357272985878,0.06447785277582586,0.05966076954647893
1130,1992-06-17 00:00:00+00:00,-1659.8192424112808,-1642.1720969737237,-1652.7183967007138,0.006810586159453011,7.75838851362045e-05,0.9925711016506794,5,True,252,13000,2,1,0 days 00:00:00.370783,corn,0.28735339886765876,0.06452573540155285,0.2815946404979076
1131,1992-06-24 00:00:00+00:00,-1662.586204342057,-1644.9390589045,-1655.48535863149,0.006745760708137824,7.673923099068276e-05,0.9935681150879159,5,True,252,13000,2,1,0 days 00:00:00.305712,corn,0.35766670319000576,0.06311812991895314,0.3530802535799923
1132,1992-07-01 00:00:00+00:00,-1666.7302300898527,-1649.0830846522956,-1659.6293843792857,0.006655292843967413,7.550075154973082e-05,0.9881370818303584,5,True,252,13000,2,1,0 days 00:00:00.283888,corn,0.29365637627300595,0.06455495240510303,0.2892689267821842
1133,1992-07-09 00:00:00+00:00,-1627.026242131209,-1609.379096693652,-1619.925396420642,0.006983992945592754,8.836417392093847e-05,0.9808140263233583,5,True,252,13000,2,1,0 days 00:00:00.320994,corn,0.2514315836262663,0.0770881706119012,0.24222343846146357
1134,1992-07-16 00:00:00+00:00,-1625.0333180613266,-1607.3861726237694,-1617.9324723507596,0.007001619177669998,8.906752405328737e-05,0.98259627060191,5,True,252,13000,2,1,0 days 00:00:00.397012,corn,0.6961325372118568,0.07818615024593546,0.6959164984101767
1135,1992-07-23 00:00:00+00:00,-1619.1642998824946,-1601.5171544449374,-1612.0634541719276,0.0070776121259117876,9.116788874233034e-05,0.9849201300483353,5,True,252,13000,2,1,0 days 00:00:00.311010,corn,0.7182623509191248,0.07415730449215605,0.7174164591440734
1136,1992-07-30 00:00:00+00:00,-1618.5675326340784,-1600.9203871965212,-1611.4666869235114,0.00708828533945759,9.138170630059121e-05,0.9844670143874273,5,True,252,13000,2,1,0 days 00:00:00.267992,corn,0.6965875238260548,0.07577853852109548,0.6954781467357749
1137,1992-08-06 00:00:00+00:00,-1614.2715116153317,-1596.6243661777746,-1607.1706659047647,0.007117285076163534,9.295912340958396e-05,0.9855323276987826,5,True,252,13000,2,1,0 days 00:00:00.327898,corn,0.31194490329646446,0.06327926262299478,0.3072383814621516
1138,1992-08-13 00:00:00+00:00,-1613.6017862759372,-1595.95464083838,-1606.5009405653702,0.007158788792681826,9.320220239786341e-05,0.9884324196748452,5,True,252,13000,2,1,0 days 00:00:00.241337,corn,0.9698342307652535,0.07342251234941505,0.9693874526856733
1139,1992-08-20 00:00:00+00:00,-1619.1548868253594,-1601.5077413878023,-1612.0540411147924,0.007076035927942744,9.11713334413314e-05,0.9865612352668894,5,True,252,13000,2,1,0 days 00:00:00.250534,corn,0.5718831487847041,0.06426980976973029,0.5704673694274666
1140,1992-08-27 00:00:00+00:00,-1623.9177843819407,-1606.2706389443836,-1616.8169386713737,0.007037809149846353,8.943833801548522e-05,0.9767859034849758,5,True,252,13000,2,1,0 days 00:00:00.609180,corn,0.06377235303293678,0.0638928830773877,0.01101484939727099
1141,1992-09-03 00:00:00+00:00,-1622.9300699349174,-1605.2829244973602,-1615.8292242243504,0.006974951141725913,8.981117288112163e-05,0.9853825503885646,5,True,252,13000,2,1,0 days 00:00:00.247214,corn,0.74777351033056,0.06346073633287273,0.7498242486798848
1142,1992-09-11 00:00:00+00:00,-1624.490241777521,-1606.843096339964,-1617.389396066954,0.007006962080383472,8.92630580907194e-05,0.9847613881614324,5,True,252,13000,2,1,0 days 00:00:00.228028,corn,0.7043129181758163,0.0636846198274862,0.7061586544477462
1143,1992-09-18 00:00:00+00:00,-1622.7015740539991,-1605.054428616442,-1615.6007283434321,0.007053206463088782,8.989139072862972e-05,0.9791527903834878,5,True,252,13000,2,1,0 days 00:00:00.264634,corn,0.5125291327036932,0.0672514949997116,0.5137438998197454
1144,1992-09-25 00:00:00+00:00,-1621.7708182785218,-1604.1236728409647,-1614.6699725679548,0.007078078698529423,9.023200319911679e-05,0.9796614098833232,5,True,252,13000,2,1,0 days 00:00:00.239017,corn,0.5142292145911137,0.06512675861038059,0.5163236286891094
1145,1992-10-02 00:00:00+00:00,-1618.845678518108,-1601.1985330805508,-1611.744832807541,0.007133340111403882,9.127558195756545e-05,0.9798977442152735,5,True,252,13000,2,1,0 days 00:00:00.261530,corn,0.4701125081610576,0.06575977717935981,0.4710578863057363
1146,1992-10-09 00:00:00+00:00,-1610.5990664502483,-1592.9519210126912,-1603.4982207396813,0.007230359184691206,9.431482351977992e-05,0.9838361785469418,5,True,252,13000,2,1,0 days 00:00:00.248340,corn,0.46101602852076773,0.06422402718110223,0.46025848191966273
1147,1992-10-16 00:00:00+00:00,-1609.606320262213,-1591.959174824656,-1602.505474551646,0.0072365988922035406,9.468815323670026e-05,0.9805336440874411,5,True,252,13000,2,1,0 days 00:00:00.241863,corn,0.41849807414789597,0.06452084573029636,0.418419246026288
1148,1992-10-23 00:00:00+00:00,-1607.9934308615238,-1590.3462854239667,-1600.8925851509568,0.007269418616183139,9.529461648287103e-05,0.9830897171284217,5,True,252,13000,2,1,0 days 00:00:00.260961,corn,0.6390246976567427,0.06590588481025059,0.6410430786228055
1149,1992-10-30 01:00:00+00:00,-1604.0677526879513,-1586.4206072503941,-1596.9669069773843,0.007356677951531328,9.680140171982701e-05,0.9836790773830394,5,True,252,13000,2,1,0 days 00:00:00.282728,corn,0.5577585035721112,0.06993272405963553,0.5579668743888652
1150,1992-11-06 01:00:00+00:00,-1609.1179378539514,-1591.4707924163943,-1602.0170921433844,0.0072999021870279015,9.487013102176667e-05,0.9802413721738864,5,True,252,13000,2,1,0 days 00:00:00.250337,corn,0.5713853522706017,0.06860147939782517,0.5743943912502146
1151,1992-11-13 01:00:00+00:00,-1588.2723947974869,-1570.6252493599297,-1581.1715490869199,0.007482491007302834,0.00010306443246120361,0.981151840103201,5,True,252,13000,2,1,0 days 00:00:00.357998,corn,0.37054278828127346,0.06590152171594249,0.36842885021861627
1152,1992-11-20 01:00:00+00:00,-1594.0896857052053,-1576.4425402676482,-1586.9888399946383,0.007389162693976895,0.00010070696781934265,0.9819437279967209,5,True,252,13000,2,1,0 days 00:00:00.443242,corn,0.09148933127191682,0.06352545773923975,0.06729260238835802
1153,1992-11-30 01:00:00+00:00,-1594.9359840076254,-1577.2888385700683,-1587.8351382970584,0.007365816855550642,0.00010037113140235202,0.9818698357732865,5,True,252,13000,2,1,0 days 00:00:00.423124,corn,0.2868117962262313,0.06733227474716791,0.28311710654891215
1154,1992-12-07 01:00:00+00:00,-1600.9043429312242,-1583.257197493667,-1593.8034972206572,0.007330966124064487,9.801048789529078e-05,0.9813074065980883,5,True,252,13000,2,1,0 days 00:00:00.445676,corn,0.20955271790992863,0.06378475061026861,0.20243394307118778
1155,1992-12-14 01:00:00+00:00,-1599.4682647939258,-1581.8211193563686,-1592.3674190833588,0.007397086142733069,9.856996560779085e-05,0.9794909466475671,5,True,252,13000,2,1,0 days 00:00:00.314576,corn,0.20416875613502986,0.06295607048502022,0.19674374069274167
1156,1992-12-21 01:00:00+00:00,-1599.4497617302418,-1581.8026162926847,-1592.3489160196748,0.0074183175616729,9.857651275841637e-05,0.9798494930581533,5,True,252,13000,2,1,0 days 00:00:00.351168,corn,0.1801854053170459,0.06309482737740192,0.171132358500478
1157,1992-12-29 01:00:00+00:00,-1599.6185296266872,-1581.97138418913,-1592.5176839161202,0.007416944679021875,9.851162290885349e-05,0.9800734505194654,5,True,252,13000,2,1,0 days 00:00:00.339945,corn,0.1674560719822136,0.06337505589436086,0.15752787091325948
1158,1993-01-06 01:00:00+00:00,-1599.939667487905,-1582.2925220503478,-1592.838821777338,0.007403746925897228,9.838708393101217e-05,0.9800124868490678,5,True,252,13000,2,1,0 days 00:00:00.304691,corn,0.16928879900494215,0.06321212476004831,0.1595227409620062
1159,1993-01-13 01:00:00+00:00,-1598.3470624370284,-1580.6999169994713,-1591.2462167264614,0.007444512951629424,9.900845323138044e-05,0.9803640845005747,5,True,252,13000,2,1,0 days 00:00:00.355325,corn,0.1454688748832966,0.06346664590561993,0.13323805777663486
1160,1993-01-20 01:00:00+00:00,-1588.795322200715,-1571.1481767631578,-1581.694476490148,0.007598821066441081,0.00010282959895719969,0.9776200590015566,5,True,252,13000,2,1,0 days 00:00:00.365392,corn,0.1536394462445267,0.06382845655180679,0.14274180902483824
1161,1993-01-27 01:00:00+00:00,-1587.6333302312064,-1569.9861847936493,-1580.5324845206394,0.0076530197444334876,0.00010331163150239857,0.9802560763108784,5,True,252,13000,2,1,0 days 00:00:00.329469,corn,0.1885434144039159,0.06317367363464305,0.18038464067893797
1162,1993-02-03 01:00:00+00:00,-1583.4525643097122,-1565.805418872155,-1576.3517185991452,0.007723485502680453,0.00010503643744780232,0.9795520136140025,5,True,252,13000,2,1,0 days 00:00:00.331135,corn,0.1907334895036873,0.06289999348466521,0.18288719728813835
1163,1993-02-10 01:00:00+00:00,-1580.635492599782,-1562.988347162225,-1573.534646889215,0.0078095879085010025,0.00010621843635212954,0.9802631996985854,5,True,252,13000,2,1,0 days 00:00:00.343694,corn,0.1941989869330878,0.06306602659458888,0.18659530338316854
1164,1993-02-18 01:00:00+00:00,-1577.243190061551,-1559.596044623994,-1570.142344350984,0.00790251196374618,0.00010765963496342261,0.9817231845350105,5,True,252,13000,2,1,0 days 00:00:00.302245,corn,0.1948092685151403,0.06288273313838456,0.18680987708251498
1165,1993-02-25 01:00:00+00:00,-1573.2018901826823,-1555.5547447451252,-1566.1010444721153,0.007967375247853358,0.00010940418449825758,0.982788412574582,5,True,252,13000,2,1,0 days 00:00:00.434351,corn,0.6459489354717135,0.06788290128036888,0.6463986850193782
1166,1993-03-04 01:00:00+00:00,-1570.1879202703499,-1552.5407748327927,-1563.0870745597829,0.008034428749793777,0.00011073543814915613,0.9821742890848987,5,True,252,13000,2,1,0 days 00:00:00.318513,corn,0.6367852251952998,0.06875691223909405,0.6376875335191318
1167,1993-03-11 01:00:00+00:00,-1579.3651844704027,-1561.7180390328456,-1572.2643387598357,0.00792831550331071,0.00010675661920121829,0.9802540199764511,5,True,252,13000,2,1,0 days 00:00:00.365528,corn,0.1502289966296919,0.06275484971656242,0.13879407520740103
1168,1993-03-18 01:00:00+00:00,-1576.7162452005555,-1559.0690997629983,-1569.6153994899885,0.00796281690961568,0.00010788322888992069,0.9824161386656458,5,True,252,13000,2,1,0 days 00:00:00.352258,corn,0.14103682163753528,0.06302314903447417,0.12833094803368117
1169,1993-03-25 01:00:00+00:00,-1576.6212405835126,-1558.9740951459555,-1569.5203948729456,0.007963205158484516,0.00010792369676651467,0.9827284332021038,5,True,252,13000,2,1,0 days 00:00:00.357366,corn,0.14546339477573608,0.06276667833851812,0.13310599558641
